business_id,MID
zvB0Vzhomsodw_iQ7FHY1Q,399
binymvD2QxETihoAmHOMSQ,399
UAMTM6LMA2on079oBMFBPQ,399
BX-JlaAowcQ5FpPsS4d9rg,363
rIRzDHgiPPivvjfySMeGtA,368
VsRAIb4k5CjEF-3l_bac0g,642
aMideuLMeA0YujekFIE-Pg,390
qcZvV6eWhOJ97LtArnk7SQ,399
JTwlUxxo-Ov6cys6gDY4qg,399
H6skMpg_g-sOrfTQf_Q5LQ,399
qGTd-E0vuSqaYOPDDcfqLA,399
6nmlZDxyPdOTb6CLQ3SDog,390
KzZcH8Ez81xcyKFsVjR30A,365
-faYl3ejjjm7ciR_j1ke7A,399
7_F6dA9xh2lydTtr1LCtIQ,444
bBTTZAitpCPYQgPen6VP3w,363
XkrSpvUe3JFb6pxGcwgO2w,363
HnCKI2Pxye-b26V6UDRsYQ,363
9XJLUPUMLA_t5zfhMRgKtw,363
zrTGcb83AsfyVTMrsCa65A,399
5uvf3QpmrdU2aiqmF4278A,368
9gJjV1uydmM6ncehYn159g,390
oPkaBoX_0hVIBV_VXp7nlA,399
oov-v0b15bJnqI2qRLrDSg,399
Ojw5eTqzbv6k27_Df3q0-A,370
rFy00X6uEbqAVU3Bfmtfkw,363
l9RbdvFj3d5SPtyKfobyVA,444
lUBbHenxYd9JinUJPP7eqg,404
U0lLR_RvvsdgGeaIKkKPlw,363
WVAvGK24DQ9FdsEHBqIygQ,399
YaqRTRPCHShfs3_I0KiAZA,361
rW8lhpKwlJBy1DOJaWi-EQ,363
NGr7u6mAhcEcjFu8r9njSg,390
2zzRwcX5AZZ0BoDZkxOq3A,399
U7Ag9oPTjWinwcnGH20tcg,453
EvzFhESmKKNksjcsWxIDnQ,363
oJYqV8s_Y5y_mNC-38KELA,399
_YerZzosnwAs6R6p1FNkUQ,363
a2ZBDIXmwBm7IWnXR6LK-g,399
T3FoYoEfmM2mn7Yeze9aTA,399
VG0nWxGsPixYLsyi49gyxQ,372
-Bv-HHUs8aHzDrdWcZHn8w,480
iT0YmSRHLJbGgG_4aGzfdg,476
E8Z0EdUWQyZ9p6STrtNNxA,642
GzHhdq5fZbFLhbWRYMCDcw,390
BuDVheoOrFYF_EomdcUeWQ,363
EgwGTDZ705TwudPJwAY0yQ,372
lX7-SmG6mm_6GAHwBBUtEA,390
tniufHGSqcZZe9ZPsa1LSA,642
TYEQ38ONpmYMYv378IByhw,402
kxEl3JR7n5llaa0O0D6YFA,363
ob_QLqrAO0QJNc4txd5lgw,363
bpK5y21d-i74v-1ID2uAGQ,363
NnV0LkIs5YjUSPzAP1nWXQ,642
dsIHIXyAl_ldqkd8QekvTQ,480
6xL0DuOl6PkkzyaJTCPtAw,363
X5cCaz2iYNntvjiPWiuVfQ,399
UOHwhOqB4cIKZ79xpJxTJw,363
AKBSPjk_H_w8RCqCE_vUuA,395
CmOFu9WDV0GsxD6QyFV4Iw,393
TpYpl_Q6dQqlUImhRKw4mg,390
jaDTCxAGbK3N9XmO5gvhig,363
lFaRO6kiCxa9VbYOuhMU9w,363
TXU6j2y9Nem41SxxUUgA6A,399
rSasUpdyJO0sSC-UoOj38A,366
DXsV1EmzKcsnz8bzCHyqnQ,390
Mrqk1ydkvgKtlxrExCv6gQ,399
PChG1Dm0A6AXIXkXGVK8Fw,642
tLLvs4hLVivrf2QWWSMlJQ,363
S8FDnhP4WKlRhJxSIkcxFg,642
egN_EvHk4bwGLhqGBrp37A,363
tuCLe8Rose9TzqDw21ycIA,390
51Z3PiEHCeHliT19EO-lVg,363
Im8C3n4D_W9ItRfmAwyxTA,363
xL-Ckvr8k8vEBJxC1wsCqQ,372
9O-L6F0cMfNmE5i07pN_xQ,608
nuVAfv24cYXl_PerBXWQwA,399
hqineK2tQMxcZ9iQVMPlQA,363
xoIZxhqAiCmdCBLUlLf9AQ,363
SXR6JtrHX518bEWLcqWkXA,363
KwxLywiOt7L8t7fsMsd9VQ,473
jga_2HO_j4I7tSYf5cCEnQ,363
LWgaRojEN8a-V6yxORo7yQ,399
3-m_KNCvjCh79p8m4DOvFA,363
EVkytEhlC1nswqmgrHdviw,390
ElyDWPaVOhaHJOHoQv6PBw,399
GGecutXeoEVlYKoxVo2WPA,401
uKfOtfZ5R1JGm5sybZmi2w,372
ai5dbb7P-qwt113PaJJCwg,485
etgHBzJzM5UZZKbzAphp-A,444
Ib2KnJRLp-PtyVk6dAatmg,363
BZm3QkpLhO2TBNHKd0DbBQ,390
5VwUFfGpIWPe_W9A64lmtA,390
NyMBCCwughxU_DeUj3MS3w,363
MKd_EUD0PG__cOfIbeqYAg,363
DYNeABXl0-ZviedEXX-gUw,363
-SX8276QNjtSMu3ZIIcpLA,363
b5OTjiOjEg_UkmObTVnf2A,390
AUHE34cfldI7SdKXguqXIg,363
B41kSVjdFOwOrZTuJaTF7g,399
wkP_fSZ5w6S9ZQaAFSQ9rg,399
uYoSb2rNi77LMQZ-Nn1Epg,399
1vSag1McXH4KgRJHupJapw,372
ejmuHlSnOJvrgjr0B68T5g,368
TVYJx5iUkLJFiuiXc8rxEQ,399
uQBpqa5vqv_Dzcks9q9E7Q,363
G59Wxm8eicbgOBxdZhxhVQ,642
T0V6pK7kJWTrTiB788ED6g,363
BQqwIYQuo2W94smjrBjy5g,642
aU3MBJ3Cq5yip6JTyJi7KQ,363
ky9RbwLtChekSrqcYR39kw,363
wqsZzIM79Q--QP_lSRcPyg,390
p_wgylnWMXSLlPGCRYSarQ,365
n4Nvr46Gqt75ok_ykftcXw,390
DT7iqs2I804ECr9p5VFMrA,390
G2Gdi89YHq8N5BQWJK-4cw,363
8716XDB7zw_gBfXg0EBZEQ,399
y76Gvmb75VdhOoxWIvUSzg,363
zda8UmgLZMnDGbu-raxZaw,363
Uq-GOs9_IqweUsB5MdII9w,368
_MzJncLDDFC7-0QLt1KQcg,642
IohmLyQ-spRYgGldapMSyg,390
lu3eprrEXNLQFDlzmQ7OfQ,483
bY8K4r_RGOm_1cspCOKdPQ,368
YxwxKqemcKwV4vIQXhVv_w,399
w2gXToEf9ba78Qfmp42YRQ,401
OqzgYzkEAzIvwhExH0Nv4A,363
Ra6dcmjOIqDdBXremeGEuQ,363
mfaxgldFGcKIPRfgkxxZIQ,363
z9gfVrZESgokFRXwkASofA,399
KRsANC7TzP97KMFRA1JqiQ,365
R6Vd0KrHR4VvaEoY_w2P0w,363
APAsM2DPl9FH0sC6jFEaXQ,390
zttcrQP4MxNS5X5itzStXg,363
HjCCyjPiqg_cRMdwEzODUQ,363
5AmxMoA1r1pPRSY8W4ML_g,372
f1ZKauu7dCB6iplmKqplAQ,402
maBe6J_QSeYlAa1YNkAyVA,390
nfEvPIzk5t6qMZ0rstY6Yw,363
FZFGv8vlqkZiejzUtSn76g,363
I-TOun_YsoMBVM9QWW8C1g,399
OgwN65jZebPRIPSmNpRP7A,399
U8tIgXZ0T--8ZNEVoDap0g,390
X74dy7wrgY9R98kfdsKDJQ,399
56Yb9IgEREFeaSjJ5Y3RVg,642
N0apJkxIem2E8irTBRKnHw,372
Z9wnRnSvmt7PeMo69x3s4A,399
gLIXqQDeNjW4CR7x58orrw,390
FIIIQplC7gkEW2kyRGSFxg,363
-HgbBv9Yjqv735F9fwCZNg,399
HrXrd_S6cDbSjpsRxIGsog,399
GgocFk6T_aU0VCk8PLiSEQ,471
rLN-jsC7_SfQkxDEMeDBwg,372
YiqMMUXr3GwswdVnlgGUKg,363
CsS9WsonGYyE3vINi5bxSg,372
H4TksVu70WQzg_BNV9QNJA,363
zXjA4Jms2jCAP09EO7Ghfg,399
AbQMlXCfWvMnNXADMaiMIw,399
yufkwo_ZszA1QHJwcuyOWQ,642
5GJ60TyviQnyg2257CAGuA,390
Iju41M-kDCOh6eeTyG4mYg,363
uXvOZHtAFfln0RmcpzbsrQ,363
J9BZNDlY8AWXgSDx7HF2cA,363
m_rvCLB8j10NeUZPzuK1fA,363
DiUgFZkt88xcDWG0OjjCaQ,399
pbCpZkOuLjr7sdiAdxw1EA,372
oDM09XMN-FG0ii_gdVMrTw,363
saQQmDQQJ14BVkm_sg53UA,399
GANLF0zuStnmsB01tvL-oQ,363
eh127ASMZstrELE0K0XADw,390
g-WBJAk-Ep-OZI23bImrLw,363
x9f9NBMweyyjCQHuc9K4sw,363
PJnWLn9pMpwZxKuOf_rgNQ,363
_MVSmAYSl4RkgXBg5e8JaQ,365
0QSnurP5Ibor2zepJmEIlw,399
24Td_CQH1bonWKff1rt2vg,395
j8MJmNfQrOGUX6AJ0ZkjaQ,399
xJ2lROQNMo2qEkyEl10_Ew,363
FML0YqZ7dLBBC3Suap4_4Q,444
JjSKLGmGm0F2D4kkpoz6NQ,390
S4qTvUJUgL2tIrPV8CYqLQ,363
HwDU5q6Q5Wm2iF5p7Xx-Og,365
BUBGQiHeHhLDALQm8Q4u1w,363
B5xWYgJDSN4RPPk4DlUajQ,399
DysXlYb_WVlksoip8atIvQ,363
Xcal78l5dziYYUOfLcDeoA,363
7s43BalhWiHze8ckwZpegA,365
1nkgeDBTswaYaNm_SSGC8A,633
mNMVqHsgJq6YErFPfaUlig,365
XPkyhoAoCXPmmCdbMpxLHg,399
kGU2-r-615GNDzS-JZ6zHw,399
vuNwIrd6Dx1AK6VxS43r0g,399
aqONNC5onqX6EqHHUO1CJA,399
ErxWfh9zfMjUF_zdvWqUpQ,363
zAzRDBl14oqhATB5KCMhXg,390
G1Ce_QBHwT_R8Fc2-ARrwQ,363
ja7zjowr6ymsVglQXZZ6BA,363
U_sZ5xC0GT78krjPyYLOPw,399
IdE5LvxRb63ZbNRSDha2NQ,363
xKCljNsyUKKSbWAUqRxoTQ,363
xEHGZ-jVUSOqE9lbXO_3Tg,647
KXaoMnxau0tei2uRZuA9mQ,399
SJAggfn8ta7XLD98XD2mkw,363
olllmpQVBHwOQmarQro2fw,368
mSWNf1muSy9wgGtMRgt7Fg,399
KaO8WM7MIv2c7vaOOXlVJQ,401
BVxaBnhSSvWMCKTgFPBhfA,363
wsH4Ww12Y2EpF45Oe9wTaA,399
LxvB74hwdqJ2jXKUIkve-g,363
vyEetoXzGq9vBTWpOu85pQ,480
Lxs7WIMiZXgF8lwR9gXNrg,363
wQgY7CdljLdCJm6XIk1HuA,723
KpFgHrxoVOiwfpR0f5KXUA,402
tVLoTAOYdAM4R1ha0oQyJA,606
IrXlXhmSHlIllxZSAARjLA,399
bzz1t-CEN_G2MDdeirmySQ,399
eJECvXFIUnfcDE6PzKS2Yw,365
VNRID2uWfXoOf3sLiDsO1g,363
cPzIic1AqH1ApTVVaww5hw,399
5Lcit9Zt6TF9bmKoFMhF0g,399
DPRFD406aRHhv1cL_RGmyw,390
fKm6mfATDJRDDQH0PtZeeQ,395
9gXhs9peDtrjWGdUlytYog,606
i5XqKrdEFHvJpqAw3YKrag,390
mQ99sdpy18CrVuUyB91scA,363
jg37O7ANF7hqggS6bxUpcQ,390
yEyA7uILKG97qnyx3K2WAg,372
966W5oXOBW0ZWhNYy0yjcA,399
CZjWBiv0U0UFELpJ-UDUfg,372
bhWP6FLGTGQourruQwrH9g,363
_y7NJkOFt9NoasNXcEXuDA,372
yipHhPQlCBmQnmoe-J3rlQ,444
yCpF7GJIAYs6XSSauQ1g9w,363
jk5cRnbGOu4TP2xWz21IMg,363
DdlJsYusOm6iudcm77CPxA,642
Yqu3km0WcFRdUdrKan-LZA,399
3aJn9wNuNON0wZJz-S8yyQ,363
OuYAxu_PhanQCjd2mlOfJQ,399
GU0zNpgisY-pV3U2Sfdp6A,687
2LNnIARy-lGmrlEMZSxZ1w,365
DgHXVoAZ4XzbcQMahuJCbw,404
5sTFevXhGx01eLT4wF7Urg,372
0PCBt3JKD6IooicImKNBzA,399
PHceo653FqAeQHHrvvaMjA,399
yLb7j2h0m7A2kWvypg6LCQ,363
WxfaCysgEvkBxUWo-YzP1g,390
KGB3aU5Q_xIDpvcHNq32wQ,363
4srfPk1s8nlm1YusyDUbjg,363
PAilv1TpsWMsLTZk5d3guw,390
ayaDm0WPZB0g0PYbGFkrzA,645
WM-GwMbxySCxh1XzPgAjMA,363
AyEtowSGi9vx0-xFfrgjWw,368
4X4a-TJnivv8YtK1YGxcQQ,606
6Li3eGHOHaqfR9E8oaI1yg,399
7ummB6k1hmUgljgrzevM2w,399
UbycymnVPeXDpKCgMssZhA,480
BwsCT0lTopCrTDB3zMw8_w,399
5XqlvHsByE4GFgTZtZDXgQ,366
4oC1z2SDrpraoZzRIQ-WsA,635
Xspg78dOvuedvuPEUwZBjw,392
ebC6r8iwPoOaPLtI85vECg,363
qeBJlOz0-Bm6clrfR3hdOQ,363
VVW8mxu8Ru2UR3lVJYA81Q,399
1ru9ZnIcSXKtD-jQoxLzNg,399
bkgfCos98SY2RDjwiQPa7g,645
4noRilkKlHiWf_OrqNL3HQ,395
hGXgSmpn6jzfIeSa1iclPA,363
3trdX3B7ZwmO2SKpQ9UJrg,363
pdr6U7qSa9jIivVy_glF-w,399
ooZQt0jRqrJ_ejhjP8C4Mg,390
pwbgU5lhfTg6ZasbJnRsuA,399
hjvPxyxPLFOCxdNm15IDug,363
LA8KYt-SaeTpb_qQ5Wc4aQ,363
KOxJOievdW0w7lJVfE4QtQ,390
YSBOJuLA70d6s1fAWBjbAA,363
JT9krwpag1O4YRjJy_ZA6Q,363
cChJhpiljARaINk-dyXGiQ,399
8b5ll2kjXfjgFIqWsjkr8Q,395
F6981E_sIQLhPzImbBagAQ,390
xc49mpXn31ziDTCnlvSt-Q,395
WB7346WSdkTHvtHfWPilaA,395
R-sEoZXf37pGzLnid7s6wA,399
t2oeG8yZHvogZOHzOE867w,365
uxM2hXYkS9kr-DiQN2lB5g,363
ano2kjGRGh4rSWMrM5gqDQ,363
d6y0w0AGjlrEmzaQDj-jEA,399
zCcxqVEEe2H8BkMTtjRGug,363
KAyQ07GqrfP1VW5MhxvEHg,399
8Dz7UG9lud10dkOvF3cGZw,363
dyq9my28t5NW8N-6s8OgfA,399
niqIaJy9UXu-DS7BIUvUoA,642
aWzp373TChor3kYz_BcWZA,609
rKDQW6e0fDWMa8uCFQtt9A,390
mj_E2SThbggt-FyUaE1DQg,395
v6n7iPus9739N0VHR_v2rQ,363
efEzgGaHeuwQFtBvSsKoSw,390
qSa3L7cy8Gju4ZLs50ycag,399
wDWKQR2psTIj4BZ0mf01Gg,372
E60s6EXdPhet5FKJfA_YVQ,480
5z0qD9Qftputpv37VjFJPQ,372
2YBO1LEKIgyle0uX50u15Q,399
Hz-OXis4Hk9l187LPBo_8g,366
t_1myTZfYeEQ07Jr8JEF5Q,372
CxsN79g8rZoouLwZvr_FVg,399
Wsk9CyM-FhybMA48I38JKg,363
0q_BHpxbikVtPRRLRu-U0g,372
IpQG7s5l7ba5NxyzTxn7pg,372
mGt7OzgMMYERwu7OMW5GJA,363
0uMK11Hq5pTLyxLE1lWRzQ,372
5ecBEnLsF75q706JlH1DUg,363
he8OUqiuKynwGUzT3ZhOLg,402
0sUd4i07uoQrE9DVMCLOuw,363
iPa__LOhse-hobC2Xmp-Kw,482
0PtNw7RgF4JFcPyP-LqZ_Q,363
Y3Nn4HM3LB8YAAHbm_pL0Q,363
IbDCaYwFi-e-nhEmH-FYPA,399
QvyG5fZ0mxo5yeLY8jabCA,444
kbTAyySlUZrTAr0nJOjiUw,399
EWmwbOm_4UhOtvLaBzHpPA,399
UAIOtVjJrzz-LGCg7eZvTQ,363
hM48axj9twnf7A6a5f8cjA,399
4gEvZ8Ta67oL62uYwDUeVg,363
uqASi461Gv7sTHcvZ7-vwg,372
abA0s0uxoeOn7zNm-1dDxw,399
JIETwXSEGIHMNyxZVEnNKQ,392
LgvgD8JllzVmIdme4OP7Eg,399
qXoVYptJRQg6Jt7NLvGv-A,642
eqdrdFv4hPBfhiORgBE39g,363
hBcripZQZO3_c1dAHOQ5Dg,363
Ch7NAhB_MWSDwcNbcptEKg,372
KduMkA9Hq0Nz_7MGj1siKA,372
w1dxpzzh5I3oo2vaICgdig,363
S80HOpgk-JOtthjMC2vKrw,390
HwjhWHbNp56t-dRiv3-wPA,399
SNWlgY-hTUr6h2kEee6gCA,365
pHpU8lnnxMuPWRHOysuMIQ,402
Yevhl8bTwdJuu_LWKv-4Fw,399
fCZU04T_8lUdXX2aBYisEA,363
M3tvxyxkgSuZD3vVjlKW-Q,363
xlN47-6lff9X2veq4iC7_A,395
b6RxqsqJT593riXkhHodvQ,363
5N3rFkUeWQnOT5d8LqE7UQ,390
NXcV1HuXbfus0QNdI6UpOA,642
vIyxu2PK48X8GPJ7B-z9wg,363
ri0rzp3OAzCWNP32mR05Tw,363
-_DxZ8gKU50sfuZEu4ypKg,399
x2Ckn6HgwUP4loclkSyhuw,363
oxx6LBeBMr3xLkj3jq6rFw,363
DYAorbxOyubUB_wtQRCdug,716
t8QL1WTAlkdGnTPwqEwDIA,363
-FtngCwHCD2tRlH8jpj_Ag,404
xEBor41OFpeeKdcCZ2sfMg,642
J6Hjazwjl0VB_NrofQZ6kg,363
dxvsOCvRPnHB6P3IN-KDuw,399
anQ0TggcB6f4yO4csQ44oA,363
iuOK9_SBaJ5y0xzu4Fy4IQ,363
gSBXlhvRIJPRiMOzO6smoQ,399
2oo3igVBwIg9JXPbj3R58A,645
BgIIbIvVRk9vG-jt8KAenw,390
8qC6M0kvOu9L_2QVh5pfhg,390
CEsh0ScOKlL3mpvjypqszA,615
vR64BzQR6Kw9wSdbbamb7w,363
A_mXYtarKK_N2XbyU52k_A,399
tUeYSmiIQn0WG9LN-qRLKg,453
szhJLmdLDVFTevm8fu0T4A,390
mKT30qU_MlLj4Ps82JAZ8w,399
8_hy-FrbC9zcakjKH_yaXA,402
fl34c5BlCWmSL_BQk-cnaQ,390
IUUpYX5B69F_MReciURFWA,363
gDOuHjntsN37XEjROoQ2Aw,399
dXwDDsQv3tMzw69pqmD-Vw,609
X17gJz1zuPQescVK1lnQLA,363
efFIGYJDnqPnjXlASxF7PQ,480
wAsbg9iF8f1DFNu7x9YCzQ,363
rF3gqVKAynwU6xz1Ljdo4A,363
kWW_EvMdS87-sXadKsqtXQ,363
xUUKtG0E-qAv3RyeOV20rg,366
dCFHF5C0Rv_28VY2NUutug,363
TUD3RUtNdKYh2UyQuYdR2A,399
rIeXMt92PLNjZbemWKRXcA,399
JdqSgTOP98XScttH-25nVA,363
OgWrrYJYaOGANKrZMaA6xg,363
nRmTDIs3Gbis9aX2-v1qcw,399
41LxL4cESUpvenFmcdwm0w,399
0ML-qyU4P6LmoV-O2NRQuQ,399
oCvxJBOs-Mbg-4oanPO7lQ,399
oKDgBUyIdiutzkIK8a9Zew,363
PXVNlCbNocp-EJ-RJRQoIw,480
OAbwqq66Sc2JYkO6b6rEDw,399
tTktEIk4Z9O6ZNEfk1ASlA,372
LyGab6ITDEMDI5E0YcC0Ng,399
tkdolOWoZ9KIYP-PETvYWA,390
aXWN4oH8W-MVDchWia084g,372
MLfxCa6B5LgVDaKNQvvnzw,363
EdPpsG0GujcVefs3ANGEGA,399
5RzR64HqnLRHo-MpZ129mQ,372
0vdw9E5zzYDNsW_smjBmHA,395
Syy4Gr1JrxICbiDm64go3Q,366
bZaVMkkaXFc0xpnOkacWsg,399
C3gKBIsZKR3bp43BbOu8qA,399
eMP3ffj6Zr7o3tY2G6EgSQ,363
Cp7JVPbO5Vv_huCBxLtXWQ,363
iBihgoxc6Ot7m2D4D3z0QA,399
6YNEk7tjy7o5Uwt9y9RRLA,399
mUGDDv2j1qIzbh1JsAoBGQ,399
Ch3HkwQYv1YKw_FO06vBWA,399
HwgCbqHWaM4uWGp_A1G1nQ,363
6Pan1LNt_NdkwTcr2-xNUA,399
f12Zv1B9crmSW58iyTR_mA,399
3bGvNDlPKYspGObKhHebTw,392
27_N5P9HZ86IviONPT_twg,372
1P1YZZl9HXSYeSJR6cjf_Q,363
HW8iARU2n2wOkezDWKit_Q,372
Dj8MfG5-UGbjp9GxaNnGxQ,399
L64JAuPA8_CgjAqvnO6JBg,363
8bnX7WyIZ_ZMoUNnkkFa_Q,363
H-xe5Q4APIeQ-GCKvZ-odQ,366
6vV13vQlpcDtfOIVyDruvQ,404
LoV_W0p5l0r4zvuHs7F9FA,390
sJNrmKSSgYdiTaLCrzFNQA,363
Lfl9kppQhikig4xI3UdjOA,390
vVW4aVlo0bxPrgEKHZ2EuA,363
jaoIDcqPZVXwwSPXFRSC-Q,395
6PHMvoJwpIyr4G3huULuWA,399
9E3-IYSCRHlV4E99zswmVg,363
EUWBT5GDxPC95w9itZ1EHw,404
AHnvBkGTNlpAVTmg-k0Bsg,363
UtyW9cHs9Z8vIEt8I9aIeA,444
piwrorOBUYQ0n0rNI0OKsw,399
ifQtOsLs5ZOIM4VrLjVfCA,395
NvFpFlu-aHzUOtaA0yc-YA,399
EFxnpVs3vLUvpt1vX_iPdg,390
d-NDnFSfwUZ2wf4aDBic5Q,390
_w5hBpkjHs5_Hv3pLeHtIw,372
zlF2RzJYTgZRbzFbhe3zTA,363
8KiTq2GxJm8mpr8kayAp-A,480
-sNi7U9seVfCr8T8nkWd_w,399
B_0VW7Pw26YiQyDRuutIGQ,363
vgGJy3S5E2fTY2X0mHT2aQ,363
htVvtLIFftBLqzRISjReDw,642
5fE9BDxFj66rhbnJ8PmZZw,642
he_aQrSoqOUTBVEe8yPkQw,366
F9h98ZFHLCHG7SdVbXMz0g,393
EPMd-7gPzzItN596jCI2sg,363
f0zHPEwKLf3Aguf_IDemRQ,388
HhcBx0LSDkxRBKMkvkwSoA,399
T4shscbr3BU3yb6EA3BSfA,372
9YXlC5iEl9RvgYxO4SDKhQ,363
aAYl1-tsvP9Kzs7YESi8Rg,372
ndgnPEeRSztiigwNW2IuBg,375
ulAdVwQeAtKp7AdMTgDn7g,363
18fxStYDHabr3V7QA6_KFg,363
OugQjN04sQNahWzYEdTExQ,390
PTQVaWA-I5ZLzwy5oBbVMg,638
8fObXJK-Nca3QCzvBvgEzQ,363
8-_jXGGDFPFAPB4r1x-81w,372
rjKMTKPsjYw4RtiMpHquJA,372
M27znLkIIhkGvbNLMsd90w,363
0FSH-6mRF7DKjeI98snxrA,363
zSQs_cDOOyjnTHREy9yRfQ,399
PKfXfdIJUlEkpZ2JsQaPTA,363
wLEhyVBSPMNhYtMRIaulpQ,363
Tnc-QnFufxhnj32GC90C-Q,401
kXUHSQ0ukNC_eD-_O_n9Pg,363
w95B_YptshIE_y68NTyylQ,480
OtdwJIrDJ_U3vj4Ns9T3pg,390
rx1AEnleVRWMNz6vB-YhfQ,399
VsWBF9Aq1rHOsEORQJzH1Q,363
G7g6JQQHl2e_r4iamlVKsQ,395
cGR0XHCZ-tdXLd_REjXFsg,372
RsjmgoyWZ6s4kmXlaB6cXQ,363
J8cLxK-DIl8ZweElFLec7Q,372
irsqHZvvMdwK5iM3mFZ5Pg,363
Mul_BVwcnhqmp2h_7QFepQ,372
a192hdM0_UVCYLwPJv1Qwg,399
t4s4ZSSm2R-GF5gdZpXXaw,363
pOEL97ld-FJMKO8Ki8JmYg,402
HKKRiQhMbz4IRqYwTZGcwA,696
avjmgk1M-zyGyzLujpXi9g,363
1YQaI6yyWa8jSzP0jJX0tw,390
ij2MGoQSxO_Dw5TGKd5_SA,363
J76qDaF8iPl-8y2tYFhXbw,399
aTVssbSnSHOUitXjfyCWZg,390
ukB1l0o0MfPtE5GoUzJnIg,390
PgdQrTSOX132EgNj8VPNlg,399
iXV2kGGyXJlKM8JKek-HNg,404
-wXyBph4d0IQlQrS8H1rDw,399
t4Keeuv3zkLShSgYSRYmdw,390
SwR7N8LjiSb0d4GWCCIKdA,402
GHeMMidcUpmU6SZwF1wfDw,390
m0FxJP2atkE8mn-xO23fpQ,444
oKATEDDmUGDDr-tIbDX5Pg,395
WOkGgHGYIeHC_Bhhn10whg,363
0oeVm6O32qD5_LLyEKtpPg,363
5WJOM9DefIvLOIrntDIv-A,399
-uN0oID-wAg1Y5yFPABUtA,363
LWwAMZUiH6iBaL4a6jGRWw,372
dInxwF8kXVdfLEGTIBRrSw,363
tYRXT7VdchMAvOUU01emMA,363
A1fBuGCmo9f8H00wIV3OYw,363
cImc5mW-NYzKT3V8kf32WA,363
hzumXofKoqICLsHETI1LAA,399
PNzir9TtJAD7U41GwR98-w,399
dNr7VKRti8dXWE-jzfVBtQ,399
AD99Ik0HpQq3F_21OIjOIw,363
LnRn6ECHdqTeoFF0c8FKYw,399
P4MSmTvAVeW3is2RORWosA,363
aWu1homxB6lciXU6-ZlpSQ,390
vGRjxDEPvDfMihTFEw73cQ,365
BZSzoBFhkXBUQTx4Cgl5Aw,395
UFvLouGNq5q3w-0Ud_HP7w,399
pKrTmkZjfOlj9bISpvItAQ,365
YlXLRk1EoltRbBQBLZCo-A,480
RLvyPLb8uNeHW6mli1yOZA,363
YSHLvvIOg5w7ON396yNmVA,393
Qr9qVazDiyLENcQ6Jgk2Hg,363
pTsL6_GQm2PFt8EMLlbcNg,390
zHzV2hmXsRYxDNAxvPOVKw,363
7sb2FYLS2sejZKxRYF9mtg,642
Ay8GjlLuzGN7lkv_DzluZg,363
UkhsEU89RsOvEjYWrA_dcg,363
Gf1W5_Gcu_yn4sF28JkVXA,363
OukqmOtG9VQicLi_1dtqNQ,363
GPK5oG-H6JUPo2a5hBxRBQ,393
5cAhaVuUvlgpDm8ABF8jog,399
n-zs5Cxn8MeSVPtodzvqIg,399
EvDC40_758okpoPqFJy3Gg,363
d0aLkD3VQ3sijckod-oSDg,390
sh4u0HAjCZMzgN9_VVn7LA,372
01aNlDhbMObjc9OdAHuNpQ,399
9k6lLteivXjXxZ5NHzNmvQ,363
qP9qiHLt9-goLGFmPvQZ1Q,363
sOf5D_Dw3fu5RVz3K-M6_A,363
XMMLRvV4IMxIGyc4H37LxA,399
358UeNvBBE03JKX3u2FtLQ,399
mjMZU-Xu4bDauNzvQ5kYKw,399
Epbz99DxchTtP2Fpb4Kf-g,363
i7R4918m7TIt7UwZwT67KQ,363
ue8bZWB2msoRf5gSxNwgYQ,365
toc8Emt7S9JdFMUA3DJUBg,363
nGuhjKrZjqvB2xodGo7m7Q,390
dGuVYsA5DMCm_TjSbX6x7g,399
5J_ehn980bR2LjOeLycZyA,399
HkbNItNrnXlNo59M0YyoMg,390
hsdZFIdNCNDaDmcVjAEdGg,390
xsTagHpGvtH5WoDJJGnq7Q,390
ofC5jPxmzirrsL59IQmRkg,363
roR1_DDlMk7mhi5_R6XVKA,395
v72zZmWj_i4LGL76cS1XGg,363
WpI8HWOVoHtCOOinszWDYQ,399
aHACz8VHbBV5Je6q9u7g0Q,399
jTEm1w4OvvRX8br7nXxwNw,399
ya6BOrPTHYLKo2ectBd1EA,395
Wl4rf4yOKdel09Rcvm2CAw,363
1njD5p7-FvV8uoHzwiVYCA,615
jJDKPJLzkoPeytWIzstJrA,390
orMyWvonOj55yswWf-k72Q,404
YcGHCoSkl2PLKsHQCiu0HA,474
w55sCX7ZkLIJNhl_RhwjEg,444
b7Fomsz8ZiE_6AUmrOFIVA,363
Q4FQs4EUKH7iPGAAgSeWQw,644
efsC5zbXQfosdOS615PYjQ,363
61wUpoim2yzSMPKxg58ReQ,368
6vNMmkttsHkW1THWiP50xg,399
OL_dFyhAt3CVtbbS-DpgUw,399
CPgyfcsyPegLha1ajaSRoA,399
e_3WKT-JRqI_raNpphkQzw,363
SnsZFsVf1tQvBCPmhe8gGw,399
fXYI--HjP8hCfwKfLZfTtg,363
YJS7cXGLAvWw9DUDXpw84Q,399
bwnd-yoJUsJk2-TrrmsHpw,363
71bwX-tbmq4su8H7Q9oLOQ,482
6Uh3Rlx0qog6ZMu2Mg2Oyw,399
zSOXSpWaR0iuZdCEl5csmA,372
33WmYtQdklKb4OlEjnH6vQ,363
