business_id,PID
O_Up-L8VPMrvmrmyyEAOVA,147
EooU-ZAesW8Sl4-6obZjRg,123
b8WmIVLCvMYylVedI_nXjw,120
I_ZymprETFtGEQg3HSNbAw,123
0OhznhXhJ9c80VA9HSgsrA,120
b1XPezgdJVarUdXbhcBMIA,150
PTPXDcTtuIOzthiV7rSHLQ,123
35L86iWOPAjEVIvXRp1WCg,120
W1za3j8wsATKqhyLeBX4dw,120
TpZO3sokGBg8mDYyTRiGiQ,147
PslhllUwcQFavRHp-lyMOQ,120
fxZoEj_NMz2J0ymevT_5Jw,120
0YF6uMohfi6rVRPRfrjWLg,123
Lpbo9wYj4pu58vJ7tlh-4w,147
hqi9zoHMqpSLy628aHGVOQ,147
1NmRziKq4q7-fK5BOYEesg,120
AWXVSi7uhkNmG8xIH0bTYQ,201
gBMwchye6sVm8h92eE1pxA,123
sQFpfRs1Flcw3evCdI2wpA,120
7K2kX4AW_gBdP5N37jlNaQ,123
_ZNNE9UX7vIyU7UNdIC0MQ,228
k8952On51rnq3RvJ5eNhUg,120
BDzfc4FfBVTcoursf3d9gg,228
WW_oh8NfnHH32L_H5Kn1Ig,123
HNbX93hyrua2p6LO4IwdHA,120
Kx7DTzbfY4K-uYJKTibesg,120
VG-IXz6-8GYScy1A6b35aA,147
zxLnc3U7SJANsjKv9XGuJw,123
JFelI2ZC77TT3qOVpuJYCw,120
TrS0RnRkm1wRK0BBWmJEyQ,123
Kbba1E_X0cQNEYVA_bPQog,147
p_aMA5ezsldsk_yQX6MO2Q,120
tnE2pii5EM-9u6iAA1lPyw,120
9Z2k1hsQgM7bjWtJgD1lbA,120
CCoe81nfcF8JxuINPZhtVQ,120
EOghCHtoyxJQnVZnvKxmNQ,123
q3yPh7Fb-f0jDAhUxEDjxw,201
9KR010S2MquncfcaRj1pCQ,123
RUJfBZJuYEGgKYRW6mIzCQ,120
v_XG6rpmOIqxMYyTfNKjaQ,123
a5IGxqk1bX-T_uRRWrL9WA,120
3ulTGStZ7vEs1lWPrglZpg,150
iHp2K7dml2CHfhOzdo7wHw,123
QuKdYy_B3dUsamWWK84mlw,123
PjtX-5vSTBVyWfMREX8bRA,147
4meBJWtNiTOKIkAQn2gNyA,123
wz_v1iSb2LmY1LOOIDFIhQ,123
C32voxd_NaYq2Iz9U2eoPA,123
62cLV6dVoRQeoYHk4MKvhQ,120
fGCnpdWeXPIvPKPFmVSSMg,120
y9Jasc8RugTfwzxBDauJjg,123
04HfzvvANCF3hd-yx6ZACw,123
YiUwElzododeTVlXKXkLsA,123
nam6tVIp7_v8v1XSlRZEaQ,120
B2Gx3SFcImJxOVfIzUpvdg,123
2ehEw8EFYVwefZTxDeiERw,123
5r0rplPbUn4YL1hKZJMITA,147
w0efasdCI_67EZTuv71V9w,201
Q3pofS3PGd64xoXa-3efiw,120
GjkgXXicSJokejRge-g3xA,147
L-cJl0gNsOAK9pfxmvBbmA,123
7Y2kImijVXCm0AkROvAX7A,120
FoU5sNX7QPKahchxd0gHkQ,123
jPAywkrJN7mJWKeNpDuSng,123
sX4NYiqGL8PeuOTTKwiGcw,120
wRATJIUWuYYd19zBSSyHFw,120
G-uo7zzMWYuB3xscr_tmEw,123
SXfb2X6nTPC-IPhPiIi4Ww,123
kft0sePpn5lKii3LVJ48hg,147
WuTdb365xF8kY2KAu6gm9A,120
SDPmUhkv2VyNFVMc7Oi6Qg,120
m79SRiyj_Qt6tl2dGGQ-Xw,123
Z6N5jmZddU4DGUfrjiIxDw,120
FvnKuNHzgLESyPyxNtI_yQ,150
RyTEGJz5tG7zC73BdXt-cQ,123
UiBRXZKRV9EpU9EpERZIFw,123
n1Ork7_DzV5eKBIDzJKmvA,228
mcExQV14NsdC5lB9IfI-vg,123
ydmS25Rxd1YiE9T3uSvCGA,120
FM6hRJtjDwNeZWa64wpdRg,120
1GWJWh9WGytmkXKdkXx6Hw,123
3_A59jPniLD5ViVuKMYpJw,123
nfhSzru_fPiB2ZW5kiVxBw,120
wDbHi9749cEhJTT2sttHBw,120
aRfbdokghfAtpvos_GBk2Q,123
4F_7Ihf9FBXCW6PUllXptA,123
ap3-QAjqVPl69nPKjAkkdg,123
NyGlEmuYcpZSKfk6IwJeSw,228
ZoRyvcbKPAfw9d2_E7AXIQ,123
l_TxRAbkr91MZtc7ViMOwQ,120
zcYo3l1mI6CfilN8-WZrJA,120
VrwgzhOy05GpkEwEsKWTDA,120
DXeDn646mJ6Vp2rXvz1cgA,147
ocZv9DHZaf9tkJyzxL5tbg,120
-bUNDUWf5VuMPlZ_MrhRAQ,123
6nnI3DfHn-DTd6tWnZu7Jg,120
sVr_5-H0emPH9BcCiwG8xA,120
BqXuk5peVO-lIovXCv9CyQ,120
F77y-n4Q3Sab0sNTDc1QlQ,120
9qWdtNzhIe4iX_eC4w5hUA,120
bhr9U0SAWLCrCIiLY-KIDQ,120
PkI1x_NCyEt2sR8MYv4l7w,201
7rHrh5QgqFBXj40jF0NDCA,120
zYpmqUAN-0lPUfPEToPPwQ,120
4wWTp6pMnbMfSOymUV4PIA,123
IxaZ_fO1nQfaDqnOXfi0nw,120
B7pcNWBNTXl4WZ22Y-2x6A,228
mmbtS5oxXB6d-0P_UWQgLA,123
_LFL-zsgOZRc7rSfjzZbVQ,123
MvE4kWvm2n2JtO85c53IGQ,123
Ut7SKm_PaLVFaudkYk5Rew,123
xGOobc7VS-IgUfc-ZI0KpA,123
Ksk5cLav4OtbUtpRGp5b4g,123
wJ3WEOEsxIvYmme--Iqa-A,120
065c76tt1dXBNmoGBymUgQ,147
6eMxBCgssyIxEwn-YPScLA,123
XHxeDcbfDkXJdOOrmYgdJQ,120
HA_bD4AWh7fgm5f20kUqPw,150
g0sa5P1DQi0B12PBdHqAmA,123
FWkRdwpOV8gW3Z84q8HvBw,161
1PJpo48hSChCbriXEHGSjw,147
4v-zUf0wUkWuvS3WdvO7cA,123
C7Js0R_fyex4k08PjtyIiQ,123
yhT2iTPtvQttZxYS9cNF0A,123
75PWix842os1EbzzXgAPlw,147
1M_EjuTA1qM7lNDchPjLpQ,147
Bf2fuqWbHd3L-X69FSMvmg,147
1-N2vQmfBklcYEN7uRRGGg,147
QGr817qTL_vW-PPLlkWVqw,123
dELug3hOc3Qd6MgdErp-9A,123
CaagzQSUQzlqWT3Zf3N-Pg,120
x-ZnHkRIhpGwZ_7VwiKlRg,123
oMo0lmnmIT8myQ3OPvm9nA,123
Ztkpaef7knfzUrdt3llq9w,147
x1wYelMFfNppFvDAU661OQ,120
ImRIsOrDI6U3CE1xBIK9qQ,147
V2Uvh2cUl3vufW9ChM_jkw,123
RUgRzFdgdLIoHQxeVTXttA,147
Hg0x2GSqLGSn-zHYtCbo7g,147
BHEWfI7JCxuwDiQIrq7CMg,120
32dHOqW9-TmQ5TXd4OUW2Q,120
jO9gbncmBCExL_FvFKU5Ew,147
VINE7iA13oerzpSvnh40Pg,123
7AeSmKi0aAhxNHo0e03O7g,120
fXTgjHHJoJIRbQn-hyNGtQ,120
vtFLfCfNpRUSAKg4oE7N9Q,123
j1xqz2w3wjVpvxYJi3t5IQ,123
q6dBlnyQlDS2ZCpH8-0mHQ,123
Gpc0r3_jZPuzHx-d0NWrdw,120
g_6gQKZxj9HHbTa1OaUtnQ,123
y0TTPR0K5iB4oMkgVUH1ig,201
ZLRI8ZjrzEm5fRW-ahGz_g,123
NF8zp1tRDoj1SUJIsuA4Kg,123
-Q6B8b3LOdXssRBRoREsRA,120
jrk5mERDGfe4uDAd6WnZKQ,120
Jfa4WWG6beuaxxZLnCveww,120
r9vhaF_AWUSZ33PBlLJEqQ,120
ZjJzuxjpOTAPWTFbaX06ew,123
HUUq--buytYGKiKnvN32tQ,120
kA37FwQcbcT-BheSV7oXEg,120
mmZ-bThGOzL7vADrNzaU3Q,120
ELxoOY2F-1jSb8mqyN7Zbg,123
jXCcgBU6_zsjsbyOpShNTQ,120
n-60saMwDrwBuQ8P7ByXJg,147
EYF-EVbsyNiygugQgQIsGQ,123
YhRXmZY8NU0On7HJxBdS4g,120
gTRTzLhbl2uDd_JvB4PsyQ,123
fYQ2KgRajrBZATaOVFqspg,120
wSeQUem4B-FogPVsoy4XVA,120
yM9nDt9sObTt9X8u_bMddQ,147
UuezOzEBemKWDOrZFjM1BA,123
2uDJ3Vd1E_49QMNuSQYpyQ,123
flPRXUht2IBVytHAx6wVNw,150
NuHLZ_NVzCpovrLkqLXItg,123
LMQ4Nu5G-KCoEIAvLOraIA,120
7cIsnVpbiIpVkXZCMJyAtg,120
et19PjMgMdjlJIe_uEh6Uw,123
PoQb6so_yIXs35jZV-k9oQ,147
WOd8tWsh2Yt_osHv-ngx_w,147
ErdKzeWj1B3YrpAH1dh_aw,147
vuqCNfSTQMOEqD2TrbPXAQ,201
aefzzseOSewEex4tE_vK2A,150
OdHYF4rxY94qMz4AUaDxXA,120
tCdku8Xrba2xTlN1_TIBWA,147
Ifw4Kafw4FHK1jptfwLIrQ,123
MHsAcA_RCkZirg-JS_QJcQ,120
LWj3XECuIkqm-93_fVX_qA,123
inIRl-xG0vhjMxBif-Hg4Q,123
zBsAx28cbiUgqWGjKOGucA,123
VqF6Uky7SGfjWitgxrhlJA,120
3JyqPFOCUHFczVSfiw518w,123
SqU3EHLmIyWeYN55JQTjmw,120
nTSGUY0QJtmsb6QM2Ei61w,123
fFlZx25bKliIYwxuaCXhlA,123
cGGdnQ5IzkvUWYCdlrNCNw,123
FfQ_5hilPx25mj71N_cZYQ,120
vUxF7cseyG5Tt0vZ2w8_fg,123
DdLOlBIY62a0eObI2XNIwQ,123
2pOhH6WNpMjUOpj59KwxAw,120
Grr2wJ3nYD_7qUyespDglA,147
LH9YFarEKe_ByAl6xeeegQ,150
hSWwrfOH0l6fFqjRx3dVUA,147
kCwVs1j1wfTAnzdQCM--qQ,123
LMq6fpxEhN1RhhG88iTqLA,123
I4Ya4liVt_60LUKDo2Xceg,120
x3Po6tJGb729u_HJPY6UCA,120
lEgKurgXzZaMpExXtvBY7w,123
iIP-Pu3Ap31GyWk8UOaENQ,120
GxSxxnnUkLJrfR2aznPLPg,150
p-X4GIEBcLZsXLcfDpXhEg,123
Td-SYa3N4hjat4aw7uJzHw,123
ALonfg58V5r4BOwxiGZcfg,123
bt00hbBi-DN6ksKiQngV4g,123
r82ZB05BifMyELjCmJXedw,120
imB4DVyS7LV4iEZkUD3j1w,123
s7RsD749k4DFVpfWuhucTw,123
a2gH2yFOCx6qkROlya1NCQ,120
mElvCnwgjUFwWRWCMxlz9A,123
i3rdifli2uVDfAn5-E4jmg,147
oaOT2G5mIE8yOPZ55RM4cA,123
e0CehK0lUWqd530L4-ni3A,123
aIBvcOjkAURJJ-UH0G-s0g,147
gNDYwdyBPVluMrO-rkO1FQ,120
v1MUXaVR_dSsqlsCmy8N9w,123
Vxu8tEEXuOlMLWjaUsHbBw,120
QjJVRsCc8KQTt8QGHgug4A,123
KMpyu-b4waO9NTinzJbXPQ,123
3flgcuZ-3KZWOPayS0SeKQ,123
PSxi7pis1yJpFfM-grdNXA,120
c-uuAPbSpRGR0vPUHlRQRw,123
ILNBsoEzM2ej8Wc3QcFibw,120
pLWt3bWwQ9NPvk_xv8Dzgg,120
mNBbWGrQAoTNhAZXxt6LJA,120
TcSGXZhrdJi-1mtwV0POTQ,123
ApDQuqBm37kISQ0mulaQoQ,123
E3ORcEw7MIp5Y8mbmmjaSg,123
-RBS7znoOzfB8siQPc1_Nw,123
QeFsIMcIFIJcOrpthYL8jg,147
Pbt5s6MWCD0A0JYEiOcNLw,123
4ou7QOA5kpgkxNfN4JJ62g,123
osJfovV0FGBDo4n7eD4-AQ,123
j6mX84bpi5KBcss3HUOYZA,123
mFzMIc35OHGEA1410iPu_A,203
hEnk2705PElURhKwgV4yaw,123
Bw7iT4DM6kPRYFtUKeheww,123
AxkBQagYgHcuUC53sPI_Pg,120
egxK8E9T6MWLxJyD_iCIVQ,147
7obotzA7aLL9kAUIUWQcJg,120
hQ1-k01-OfP3sHvOluXfXw,123
X4noQmWB-7gIAH40Moz4uA,120
3f8MM0antF98zPbqcteYNg,123
FY9ACB0gZ7a3paI_PGDnwg,123
x9SL1nCaUYM4JP91UrVkxQ,123
iBapa2qsAbplgk_hYMqKCA,120
EZF-fove7QNc7sF8X9837Q,123
MVjkFLHNJmbQ-ZTd3QY3nQ,150
b1p4j51RkgBWsVxob3MmEw,123
bYfRAA2jzlluogE67RIsYg,123
9I9VYc2SitTCzFFBjkOFRA,123
kUUBBLBHCasOl2a5nW9nAw,120
JkijYogaYiDbNbtPyVA3mA,120
A3JFTl4A3WrMLVWcV6G0Bw,147
lXRsDg9hFsxFZu_6E-Olgg,123
cFvKIMOv6jUEaWiR8dpcJQ,147
PglC8rgguMIlT621p1BLdQ,123
JYKcfsfE7f1AAFeECvLloQ,123
i1t0M9jFZ6e7EBJjeDmKIQ,147
HTXAdwISbK3kPUugyQSplA,120
tXiAJ44hoieL0XqqI93BDQ,123
WpK-mZ7w-304c78MOEYH6A,123
YTv3Joda9CEeIyLMz6jdUQ,120
4tjKsIaBXCDUP9PL82Vu_A,129
FIxXaTUlxTL6nALEuz9Vwg,147
o3DZ01MOdmXq-Ny23HnINQ,120
y8KNGG5qq3psrQdNO-noqA,120
Pc9CJBuQgtBU_ddPz4c-LA,123
RPJNG4Se02TA64WC9dZr1A,120
FM8ytN_GJxDf4P9NaFTgCQ,120
ijdlKGYIiVxuDGu-hMejHg,123
IbG15_zkcvWlg5ySEFAQ2A,120
BL9gl2UmxEZYRbpSSKTmZQ,123
D1MI5G3jUw5CYEOleIPnMA,120
z54RJxGCoyaJkksIj5cpqw,120
Nsr_dnhBxQOarTCE4DEXvQ,123
h3oVNfP_zoNydnaHiHrzZA,228
W_hc8EBepLQNbo-OpOW4Og,120
ba6bsA1ATHvCfZGS1B46dQ,230
npoCLZID4WNKV5RtJijAKg,123
Xv3d5FLutLgrlNfcQ7gR-A,115
sHLemN9PB2-yiFD7XjJ3NA,123
_6kp_FSYhjPom92IhluH0g,120
GY5v_jZFuFGRyqqY4xEN7g,123
ZvnIix3ft9QlONTof7JkxA,120
_vhsnUWYiuQHKQ8RXFKCTg,201
YtcWm7My4iG291zUpe_tkQ,123
NVtejin_G1SUXc9g9Ii-wQ,123
dgybAlayjG0v8qpHV21WAg,120
avKtXuzalCP_cVfrk-fLeQ,150
_M0JL-xb1IJucN7dQi7IPQ,123
RNi6tW22UMgHwWLAb0mYdA,125
d_q4avZYM1sOlQP7noJKVg,123
N5JGbpj4wIChULd2SFh-Mg,120
3dG6AB7o5QMVQzga0zotiA,147
vYaoNmYqfvJF06v3ZcY-aQ,123
Q7C72CRsrcr0nyacsLsNCg,120
LhWwwDJ2l79a1tHrpcdK6A,120
kzCG-KC3YVrQs7l-0d0b1w,123
nZMXuXw4KObaNOzNPtGaiQ,123
v5yLQHq5gsTA3onRRUaLkw,120
4x8W4quFhhuTZlsoUHzVeA,123
JIfSollg32ifUzTw2K4PDQ,120
RKkwszJSjFttDtdD71sQRQ,120
vvZzmEJEaHuX-zxHc0jHDA,120
u2wqrS4WenKSsuFsrLBGAA,120
jhk1HV-3EpJNM3BDmoAM2w,120
pzy9xWQqsDxVU6j9MktRJg,123
Yk-M1qkLN_QNHUhxBtO4bw,147
Y1aiurubVt_aNl1lWZcTDg,123
ZhvtWRbhXDqcKbH-eIMolQ,147
Ap-yY7HQ3yET7XPPjyYkGQ,123
CXAC3Pfo7jaEciXZ2Bjgow,201
862VnRc1IJXoh_CmeIitCw,120
MHybEglWE1R0VBKPaeNSCA,228
8g3u6g7J93nIOF8owARxew,147
NsEAgJ3Tf8PzW-8Pk8gyhQ,120
TbTpEMoxkUlXERODZnG4Fw,123
BoRyqL7-2KJa7wcEH-QoAw,120
DU-9mdPuVxVkvABMLp5G1w,120
DgEhiNvQitkneeo4bsTjsA,147
4dsyUgQ-kg1NoPe11XgKgQ,120
sY_hAfwWzgr0sxyMgMB5Jg,123
wVcGwtZEE6Ojd33z3EvPBA,147
B9t2spL6if1YgAvhFCibBA,120
-ORqiS4L-8pq3dLsUazXTg,120
uAWzy09FzoEotAtbHsQcwQ,123
5OAO9TxfvsvccFFD4pjmeg,150
gFBNZot6rDvxjtDc1GWuqA,120
7E0tPi6orufb_bLKvlSnMw,120
v7MM9ut931b_0ZO9D0YUHg,147
Bok864e2bMNmVK2pFRD4oA,120
nyYfl4vLgiQOE6IkX4iDbw,123
gMMSxoxlu-CcocrwRJfgPg,123
Rj6cngJZMu5vl4cEn5RHrQ,123
dehUIFD1VtnZZKJxc6Jh5Q,120
Ee0TMT6aEO4AwEllQPRV4w,120
b1D8JlXV9MvxMX__Ortwdg,120
GhTh08iHJGMgkXBqiAHKcA,228
bgCHcGeOBNQxDT95XvzNFQ,204
sbm0jmhWui8YrvFgxnJ4kQ,147
IQCyVVG3zJel2gXXEWLtJA,147
6sSBmbLssV_R4p_2EaEg5Q,123
7S3F3udDoxqYq3ZEFDU8iw,123
XzQSSJrZ9jN1H6yu49yxNg,120
7fq6fN58ogXAzXzxywFX1Q,123
gaKc6bLlXqE9GqWeNoDbjw,120
32rkWN6thY0-UlYIiQNebA,120
U4iqELk1IiqARpk5uJJOZg,147
HV_rnmuixwb2z-nTuqSzow,123
aNe8ofTYrealxqv7VtFTuw,123
GlQs6zeCN0dwCe7gMBXFsg,120
wunX2LbumwQqV5kTcGaikQ,120
5QsW4RdCrDhVuDHnlgnCuA,147
RQTatUj2f9Nz9JViTH4aAQ,122
9WOPUTu7NnVvYhcpdbrgxA,120
Sv2fI4_zRk1a9uHQdh9B4g,147
KqoUS4BKtw5S4Rrg79bGgw,123
bL7-qDEHRdaJhFVV_SW73Q,152
qihUmpXFwuRaNb-UC5_BNA,123
1hceMTsoDKL40bgIqp1xkg,123
l8JI-O9Fd4rvuDnFTsyTgA,120
LRQBWclZUF-tcFhV87_7fg,123
9EDtnuUuXMGOmwagOvbBJg,123
ikQr8ma9SnHIKu-8xZyXWw,123
z2LzzuzC8BjQcojQjd4tDQ,150
8ksf6iKWUO4lx8q6kfIM1A,123
ZN7tdU8tgklVNYH0vWHIsA,147
IHadZayuynmzIcQy9egKWg,120
2bEBtEr2BD-qfZ7Mg3OaDw,120
gx1e8hJW6jbLM2TPGs6oXg,120
z0ztEHnv9YLFsZ8KEN7LKA,123
OQD9QYMmI6ZRlKLGkKfAGQ,120
TYRr7M83zXb7s7DLOySkeA,123
ZeWho7cld53zOr0HSkh-kQ,120
wuyJfCF5gWyz9yrFMaGczQ,150
VsSk2sgc1M4bhvDdlaPYHg,123
8-s_XedWKdaycyRMkKQ4hg,123
r2qLNZaYTZKjvVXfXB1BLQ,123
TcGmeeNvbcvnQVmVmlWxlA,120
p2OvNFiFKnRoWSRON4-lcA,123
LpGN_h6PPI5DE9ODFbAPKQ,123
lSxAQR1FeSljX9zeVJTEWA,123
8Oc8YMgnpc6vhe1hWAKY-Q,120
F7tBX4pRGhWxAXr4Ld7dzQ,120
0vAHRd4Xlsdx3fHV8JCRBQ,147
RLLROsucXi6-E2k2Ty-Oag,120
QYiz7yfBCSy0cIHElDYnkw,123
_ug-QHzm2L4ANR9soBtdiw,123
qFe0VB4M2ZQjhIZgdNHffA,120
YBCqEinoJIbR8vzzPcW0eg,147
n7dxnCkJDz6ovN6wXx4aUQ,120
c-36aybwkqaPXolbluj7jw,147
k2xHz2mPp5ChrzPG6fEHUQ,120
xmARZ_MuSfrQCXP4e8RQjg,123
Qe6IaJtA6VdBQE4PqOhSvw,120
BCSofuQwu1VE8wjzDaQ3qQ,147
7DHR5jNMtoWTvf1Zuos5Ng,120
jIn4HPCS6fKywg2curShWQ,123
6xlBFchG1cyf_5SIZgJyWg,228
Oojj-vHvlp5DacCzGe26qA,147
JgVsViZmy4_6z66vPtF2QA,123
Bhj4G0ArZqRvz9DprbNX3A,213
gx9wnnwYnLd8POrX9A0qVA,147
yIMp0Jfbf-QxhFIFrLX5hw,120
bZAFoRhrXiC4u6lOCkKyhA,123
SZsC_d4eHa5cJFqJu4EYMA,150
J4jHbawYmECEMvGPzbS2uw,123
1yIBLWxEuzq140uA2aB2qg,123
hvPRcuQ-g-4lT2iWbVezrQ,120
xu3v9a_Peg7HtBM20ByvtA,120
53BSdnhzcCBfBH_6TgX63Q,123
fiI3uVQJCqhRzTPQf7VzDA,123
ex-KFCUOxa9mWkbbVvuGQw,150
tWmEi-pZLBi3UapZ_dCeGQ,120
cJTziG8b7bW-FSvgFeLi_Q,120
lJVfD0XZM2GZBbtuVaMqtA,147
IiwpKXv_Ypk_ZW0wcfn3FA,123
neHYaMvsYCzP9z2-4-kPeg,123
wtRb1eosJMYCd3RRalWJjw,120
-UQE0keLbAUuaaw1twT6zg,123
Ut4nk4AzlMX62Hy2_rqIew,123
MOErwpj_UZKE6EK2ac8EoQ,150
_1A9VRVsHjdrjh2vKU9wuw,120
x6aWnNa8fyakUb5QaOdTIQ,150
2zjAcb_ns3QTyViCwvXSBg,123
MGMFNqzpCnwKNDkqyyWBbg,120
-b-GBFFyDOiV54lVyzMMjw,120
qjCY_G7qnyDOfy2Xjf3zEw,120
8hAGLM_ZQa4CFhzvVcLczQ,120
sI98JfbpqeInsKgKnnZWUg,123
-gXDD2oSHBDA3zgjX6g9pQ,123
EzNdXFIaUqU1SC75dJJKRw,123
FoxMqvkCna3maT9CP0W8vA,122
oyhyfLjHPSCR9MXHYkI3dQ,120
pzx3uIuY0hwnvu-AlDgwvA,123
M-TksVBC08cbIQmIhaQsWw,123
-a4VKgyMlrCBOBXTr2pVTw,147
qerUPYbkrHamzBh3yRt80w,230
f0pIB6KkSRxc1mxPG70ACQ,123
DAC6WWj-a6uKp3yxYQZfGQ,120
DU0RTCZwCpdaTqfeRzB86A,123
wWry6ceFOu0pSmzPpDJQcA,123
d4chVp2oErVrWlZyvzGl3w,120
aVmuRwieNxpW8vfC3s1jpg,123
0_69en1k5faGYDH4htAkbQ,120
ZP39Z9C9l47QaiiXlRSrNA,120
L1-1P3acJc4gEFvWwjXcNQ,120
M0A8RFdN1UqSd-tIqXFEBQ,123
2PtEHw5u6BJU2oUYTrDEMA,123
IHoPEi8RltLLGzE3GrT8ww,123
LsgE9TBlyvGFF2n7esSd2w,123
16d3BlncEyCTzb0GxXrBXQ,120
mS8ZyLZjYhB42ts9_8j3vg,120
hLF9ssz2_8AnE8AaMXEZdw,147
LQQw_vRWCKTYDCaMdWeUdg,123
-33BHZKxCiREa1cfa672OQ,150
ahvJsYD2k4Wm-ADO2MVYcA,120
MnveklSsns2LyYj4Mrx84g,120
I7OoXce8vwFcaIeyxaTK_A,120
OwhhoAC_kExe5ZoNLG3qMw,120
v7bSnWkzUgJxc1jt75oOtA,147
EQysX2BaXjvcQF2DSkjJkg,120
LMx0alXrN4J0Vn8jT5Mpew,120
FOJCIPD25R5K3BE4WxlIjg,120
SVmLmDmLBj3FoArpXjB8wA,120
Wh71aO3pZ0PtRvW34u6Crw,120
7uHDOUQl6sjum1QSolpBrA,123
mv6veuJd3f1gn_Uiyvahjg,120
WPmOztfJVgOq04rwPIQTUg,120
2NRFzc5o-LyKiOrGyrFrcA,120
uvWcsnk8cnSzQg9_SQaFsA,123
vdhX4qQOcazPAKUn5C7_Zw,123
cepX5PhjhyFr2AUx-CpELw,123
tCW6uSKpuWw3rQLg0C9QcA,147
zQrX-thIWHsIl4G9KmLy2w,120
mNOOn6x6heUdYVEDaGTqtg,120
ljhrJuVHdKuQCI4nlhQ4EA,120
zWw_cCXmqtqJD6Ycoje10Q,201
CtJCRAklyjQ67miNgSvtUw,123
Y_crGw_ItR8JBYWsmIkR4Q,120
9oyiJJ1OVp-4ylgz7Zq0ZQ,123
Yy_SB9r7VQTlIVv_MeOmaA,120
dG9ai2DfcdlDDESttmjONg,123
CFzl4OevG2LVstBYDoW-4A,123
z9lOfnUorcbWR_xS0DSeHw,147
VP6sXk-A0TrO0GGDmFOtkg,120
6N8X9OlhnF-5ZLFDnEF8NQ,120
NdpvGGF4cLrdnA6ydSZz3g,201
S2bGqPoTjUc2ywC9FYuBsw,120
m1CuUKcG3pVNEi_dZd0Obg,123
01cFftHZc98jNJfJrLEJ5g,123
R7SEUVtQN_ZYS_ATRb_K8w,147
Emga1rcMEHf1-_DX0I8xtQ,120
t_HhQtNpKvgQrSLvK0eUEA,120
1SbEg-7CiMe8rDy8y9On9g,120
X-V0cWAHI-cw5b0P3WtXZQ,120
Jz7AMVjqHX0f8FPNjha_uA,147
Ajw9oYhxVBWn0n4bmvigCQ,150
PzFe-MxdTcZnz8cOJ37d9A,120
mjdRpXM1U8hg7gns3cH2iA,120
YH3CqDfef3eB-K_L7Mg-5g,120
MJ5xkXJ2UwJL60QHujkCcw,150
sSmb-PPc44a5lYQ8u2c--g,120
BIb6wfdZM6VcXTFxy8xkgg,123
RPBdjJEdtg1FN8c0TMOq4A,120
U3O8l_wmzdeckbhHpuRWCg,123
Es2LdkVAim5BWfD0usQCQg,120
2-hzRW7iwQE0gzQIyQnwlA,123
iGXuteYWfOw4YsIkyhGz-A,120
ZLhUJiLCk4WtHRzXS-nF0A,123
WbomkBTJTDvMBN2wYR06EA,147
2-xA1qaknyLcxFr24POLSA,123
PMFy98bGt1eNnnpNgQ4pnQ,123
oln4a-E6xi30ixdoXpjV1w,120
9YmkEQzfqWizimIWwASD0w,123
dhJT_J5UG6erwqYhf9gNyg,120
aoPNxrEMG7aFzEuRjMy5Vg,120
PSMJesRmIDmust2MUw7aQA,201
C8vZ5O-typOqH7pVYrgLBw,123
7oY9P2mnI-uL1cIzWlIuug,123
vLXwmE7IumP7BLEupcaFGQ,120
2-rELedQm9rG-NLdBJzKfA,123
0-s9STDx--5khcgQy4vyow,147
cBCjrft7Ra5h-Qrf1c_GnA,120
yWZchghc49PniuQMQiEoGA,123
u-tNE2QihKUMhuvqzyWBFA,123
H5FobRH6ZnK8Y31HpXyJCg,120
BANGdN25gZ9vvs8cEOgdYQ,150
rS7lWfWsEnkkamFpNcY9jA,228
6E0D-5wVjDJZQF8iA6k3ig,120
yGXKMV1omio1I_3qNLdtAA,120
VO8ZLZ4NPvwcvdCAp89e0w,123
1Df5WnLX3DqN6ymlhqznaQ,123
itSMx9rVhLo4i2OhuEwtAQ,120
XRfMD13CXYMF6601gmfrxw,123
VWOh8q-OdDR1t3hoPFy71A,159
vFW3KiE897g-MRr4FLqr7w,123
zQmHSe6IOiSNF84m9BVZ8A,203
MqV62G5K7OBLV-XP39mpwg,147
Z-JiX_tof8AwhPEWDk9N5A,123
u65uMUc88VMD7wI09BU1IQ,147
WetGoA5tYh4Bf7Y1ECUpOA,147
EFAQhAlkSlEcgLycoy5Zww,123
Y_nkHYkQY4xEyCf9ObLZbg,123
OH30pjSOCu811U_xZ3KzSA,120
ZJVSwGvvGFvMz74D5wM5MQ,147
4P8tx5_STTPOjkB_gejr5Q,150
xlguTi6u9gM4Hu0u9YiwvA,120
IWR_lD6FZSlSlc_agLSwQg,120
k4EkJY-R3V6zhrMa-QPIig,120
sWEnt1t6wZgu6biAVGu_CQ,123
oDGpzHa92uTZXfwNQ1khsA,123
FwtuH7y8OmUkziLRvNKo-A,228
80zlpfsStM8emhxzHi2kXA,120
b6cIcyq9mpBw724EToZTdA,123
gKR0FrVpKklV3SC-gvQRCg,147
j9YFHVQqxM_qKHIc4nck-A,120
8C-NEe2Y0z5EqO7jT7ZMRQ,120
Rfu2q_Jc0fAGP_5ecIar3g,120
QxOMwM8ZLAiHTr-x25Mf9Q,120
c5XcuK41tZmxtj59oF4T2g,123
iZ9jRY8QHwoKDinRAX0N6g,123
5dq4wM4fiuu965oHBmVd0g,120
ldFrsUNIkDbSPYnspn8Pxg,147
JZ2l2OceU2PDlIzSKQiWLg,123
