business_id,noiseLevel
-WjQWbAIGyJE4vYJYUZjSQ,1
QoXT0qI6_3WeHImUuLAyjg,1
WZAENeqQHGRIjSD7VTAmyQ,2
y3vpN6sfipzEpn9Tt5wuog,1
0imWty0eKpz8YpuZAKF83Q,1
beIMwKKAzii12mS6MY4XgQ,0
dpe7iL_qDhp-Y-xNGJTSyg,3
CJvN2k3gjR7JspTx21icTQ,1
V2_MoJphE47wYFazVF1cSQ,0
mEmuTeIOtUnI-Hcdr3dewg,1
gsGxpk5uhy1XvaUSOrWTug,1
CpPJ2UKAxDLwj95-HNFPHg,1
1bCitUM1BpqnaekkqJsVdQ,1
0yHY4FHCTOIshPiPc9EYBQ,2
I3_WYXQXj995pvGVWATnCg,1
bD_cm6K4xviUGS5t023K2w,2
Eg3TRdo2y9ZtiJhykaNqiA,1
IQ4ul7JRXz6zyjDod1kUyg,1
wOKcWLyN1DhSEl3Y1eG5nQ,1
OzlqZV3-Pywyml2TC52WDw,1
iIwKW2cBAxjElE8eUzjwqA,1
3wbk266bDBg6LCAPxVcdWQ,1
bMrYaaAy62ppdS09na0RgQ,0
tnTp6vSvwdZwBSSONDVxCQ,1
UijRV_R2aU8-V3aAx2ffxQ,3
Fejwokv8mYx1B4R0Z8KiBA,1
7tzXkDX8HmpzRRoJyLBKcA,1
aUiiuRehsSJGMFxfbOPtqA,2
UvasBBRFHG90s1UNuPlLPw,1
lMvPJEzcPoHdeQLu6_LHKw,1
VBoyqq5lO_H-EJO6MTwIPA,1
NwWYSYGHFyHQMmsXu0SiYA,1
JbPTI_0_-YwxgvMeXt9qMw,1
FC5eUQMtoDbtGfehz5uqXA,2
FXKcwq9Gu21nbwMTjm68VA,1
P3-aqSPZqir35Rgs-0P94g,1
16gKsvCihzW4-IoxMide3A,0
a5--WEPUdH7smreNuqj4aQ,2
a0epECkZLIs5TkKtDNuyAg,1
sHMPgXYKlnT_eSqo0PFM2g,1
5LPK0LeKiS4HKzYwKXvFLg,1
GWPSh7lH8LuC2bajnHZJzQ,1
F-bdXFkJwwENiNpMTG2ntQ,2
z0vzCyS3qD9fBMbFSJBXJA,0
BzChPcJYsg1guEhyDMgVxg,3
2fsJzlV09zPV12wT037pig,1
DgE8JqFcYgp2SrjSKb3Gsg,1
oyChBi-c_z_fYeP6aBXgVg,1
FCKexdb00Z0A8IJHjiaAxw,1
6rN_wreWNCl3wLNZYZCYOA,1
WBxR9IC6E9-4szNzq7_Y3Q,0
fCpPsX76xgs4BKLe_uxAMQ,1
E0HOsxXZ_o6ocemK57BoWA,1
DdOb4GoIrlFr7jqLNfLq9w,1
C2HKdN-Ft1JJY2xDj-3gxw,0
9xAQPtjOf92wLjMHPWYEpA,0
FhVYpbvE8IQeUHAcwPPIXg,1
bCzqTllyOJoH3S7e_AHJNw,1
w9EupnqoVAmbPJ5P5_IQiA,0
kRWmJMC06q2J4avAUzxLag,1
YkAcruXbhN6sHDXn0jcySw,1
Q6kZqLHy-ikjMW-lBCXnKA,1
UUtWoDyREiy9MPdtTRFUYQ,1
9-cVW8wSRoE6Nmnc7v0uUA,1
kIWniErtWW8BFDp9m-l_Yw,2
78nM8ex3OgAyGIxsx8awCQ,1
ugdUuApH3pYXggW5qpbALg,1
dCL9Fg3D31UdIAiRk8h8Vg,1
51-j6MOP2NvVQo6y1bYuxQ,1
RJmPD7n9xLu6uQpzA5ErVw,1
3nWQagi8TsEglIlyg1jIRQ,1
yZqHfR_pPpfBcBKtYdpUtA,1
BiRYJM5VhpHTwACXjiFRwA,1
dj6nbGIqguJDXgz49nmFBw,1
bS1QYpfEw7oIteDfTzpH8A,3
wfiKgzubn1cnVUBODsoJ_w,1
EqSHVYxkdduJBgfdWpNNLA,0
3I-D0RpnJfx9ghxvJQuaaA,1
K5iFoFNnV0o5GbaSp8d38g,0
PN6YCsAdFHcHST9vPaxIuw,0
O1P4x0RgJWb6WaetkNqfEA,1
OWMCp8jmbjouogxcKarQFg,1
ViErpcikhbAjsDcpdAfwSQ,0
rkF_WvWIHqM1TfYtoPTvNw,1
G-dWYdtd-jM3lFwNl5GHHQ,1
7qnFJVAAmSYmmzC9kio-4w,1
AV6weBrZFFBfRGCbcRGO4g,1
cMybOpJd352Cb6y9SeVhPw,1
6fPQJq4f_yiq1NHn0fd11Q,1
_v4FmTfTfJIFlVhYx0E76Q,1
2alo9GzeOsbg4jeKYFQmxQ,1
sRCzxtsExC3GIYCyJ8ZpXg,1
_KCvY2g9mMgcBSrVjCS0FA,1
bo3SQVtErnMOqO6lkxWdkw,1
k4qx8DacgRbM9vpVbWc3zA,1
ap9T-XMno5RrVaAQALNs3Q,0
AcsK33stYl5E_4NV4yTzYA,1
dyJK_XniS782sIhzWS7z5g,1
5HqV_R703e6jRhFVBAxhDQ,1
58bwmkEtGJqe7ei5kssczw,0
m506zjQ67j0msTfANwB6RA,1
M-P129OlcSg_mxf8fK9ZWA,1
6-VJLO3Phc8uenJaLH54Og,1
5shgJB7a-2_gdnzc0gsOtg,2
Dje1VOaJy10XVz4UIZXjLw,1
3CG7oBD_k85M8jJ_JlhL-A,1
VXUQk-aRtFh1IExLqwtMrA,1
HMifRnUrqrMoQXKCOXYfPA,1
NhMEvtG8TA6AnCLFC63v_A,0
ye62ltisuIosDq5F_6V25w,0
Qn5QMHOV6f5uHbxvrTPGRA,1
gkxmQi2cipbysXFgT_w_jA,1
WSGHEQdcdbBWXDpna99EiQ,1
-f0dN_Ky8yF2mfMoaU4qtg,1
ibFdignja_hNpgCjDYP7Ug,1
BnpuVvPy3sfLlkqKCx6Xnw,1
HAX1zec191t7QkT2sBZ76A,0
_eKvk2GoGKb3CoYolHgRlg,0
i4Ufr_LWzHiLmeKYkrR7Gw,2
Ki-1R4iNjglfsuTFQmIOFA,2
0fV8EXAdtjYRzffr70J9_Q,1
QxngAo1AnfcihXqdk3IA-g,0
EiHj4zrEOA8SlMO69qSHZg,1
EDqCEAGXVGCH4FJXgqtjqg,0
8fiZjbPMgg4qDSLIdZsWZg,1
y-pLFFVwqYgbQN2XhyPK0g,0
9k8cUeIuVDHhDJVw7bSgwg,0
ooExUfLiut_L0ojC_jXEtg,2
ydUcrV6-EkgynfAe4nkgHw,1
nnZU8CDlcDN8DBQ8KSqtmQ,1
sBQA33hT0VGJHh0a5ERkPA,0
v2UKNMDqWN1UaWlK2Ugx2Q,1
jOqh0eVjqtUOpZ9AZgSazA,1
E3zvCzX7gquT9srY4pUwLg,0
RN0PTeMSF_eaeXN6VV7RwA,3
nPTvNrnvL6IuBbYnGOaDSg,1
wYu0UtELaqY4FE48PWl4bQ,0
cyzOijFJ82cae6qH6L8vuw,0
zBlh5vP_qkSNR5Cc6lWG4w,2
qw6gr0f7yIuG5WCcYLQBSA,1
Pu2CBE8hllVa77-72OSJOg,1
2rQ5qZfQuUlP4KOQdgcrKw,1
Atk1wlFBAjbxczwL0uwQVg,1
VYkosZRlRjStOFqIB62orQ,1
tlRJEER67t56LCPiGi1T-g,1
0EcCWB9_VxTOoAh_1Wr_RQ,1
YxgY6tVOpXSoV-1LXlGtBQ,1
SmkYLXEYhzwUZdS6TAevHg,2
zdaiDiJrAkmsZ-eOxBfCfA,1
hF1-dtY_oXfngC8h2mY4qg,0
03G5mj1gFf4IteHYORhdmQ,1
x7hBFi0HhJpZ97DrawEwnA,1
SyU_7Ao-RAOiwUD7jSXccQ,0
XxnJZbFBJ8BKPg0_4eJdAA,1
cCFWegvTavai-oOE4C4sDA,3
Pktuj7R2lsTymGj0nNL5fA,3
ZeEKKLja4xeGuy2nApMpsw,3
dgiHRAOtyfa6Z5dO_4qh6A,1
N-A-Ys0zNx1gmA9_kTlQdA,0
PWyoW9EG1SOxmBoNkCvRYg,0
Tla8mDMUAnpB7QcWAf7c5g,0
QQqI1z1FohJGSLV0qKvOjQ,0
MaOq7lNLt8tE4n6zmjMycA,1
Mnj9F_0dEHVnqOv2mr6l2A,3
AHosGBveeXx9YjsQvdJgeg,0
BnXUUv_s12eMbYWds5wjPQ,1
-hliqBp7tq7Z5XLaTLAXAg,1
V79aASorjsvAZrqqC-n4aQ,1
LgpK_b2psx9OQ45TtnCiLA,0
PPNecgEUODHgovPR6XrVdw,3
v630GIZJUVlggrMSDLGclQ,1
e1_gISPV4RpFRjdNHmuodg,1
iDHWqYdaTd5cHjppBdg5Rw,0
HiKmHjKVMK6gPqHwQ9BDYQ,0
Cy6RDXtvjDp6WlZBdY7QTA,0
VHaSjiRqAjrcIFpgG9VUww,1
GMrwDXRlAZU2zj5nH6l4vQ,1
hUkFlWp3YR_7OZ9MT9BbGQ,2
DnJ5i7-SZRJ6X5ZGWCI36Q,2
mRv3Z25F56qduMKnvnCkVA,2
hWLqwafZ2tXH0S073lJSGA,1
CP6huld0HBwnDMoH5YWSig,1
8naMr4xOmJAkIrSGjy9IPg,1
2T66oHiIi1Ql-j5IhwbGjw,1
251cOqWFI9t0udLSdS6SCA,1
zKCXT_ipHEUMoeDNwF1RvA,0
-nwjrMO12EQefSTDr_PA9Q,1
FzvFBy5_qsoOz99w_AAD4w,1
vlJsF5tTfplbo1D5kbUPmQ,1
sSAS0SjI8sjNnB2BiAvFzg,0
JfF1D9SWwsKqoWsVpT-6Zg,1
i0fAxbw4h4hMQYcitrAijA,1
m_dQ8QWbiEbMBzPP-i5vEg,1
hlrZHM4D48XiQtXh6cRg_w,1
09pf_DnQV5Y5y2reoIPXlw,3
q1R4-UD8Al-2G226g0Ij0A,0
S9CrHJJnns3cqdGca7mQWQ,1
LH4U1OJuJVxovAAcx2Oi9Q,1
8F9C5vhDlYphBWELUgLkvQ,1
zesysZuscMHxBl9uIQXIIw,2
5h3-2mrhtu5EnGCcW2z6gA,1
aKwQDN8Iy6jT7BQgUVetpw,1
qcY0PZc17ulyuaDfx0Kmyg,0
rZTHH79jW9_QkLUpTwMZhw,1
wSwRG4rrcZmA5zF5ZO_GEw,1
gCZAYkIcRjNYYRHQ9htpJQ,2
xinvYQjpFtFY_jTZPZ5uUw,1
kIpHdhiFFnp6Q-Zu4W_qxg,2
auDjameQ8PKA2cIwyI5uQA,0
YORKRM2BzF8z9qDGAH0Tgg,0
ufpgVs_7AmQWb4UzlSgSUQ,1
MdcncFCUI2DKY5yKhDZLOg,1
5bTJ9CA2YcgyhjM9Nvrbrw,1
WAZN1Q8oJFHlIUzxWduzfA,1
O54jXbKjZte4qVYabYjGjg,1
O4d9Cfj4Ta3ZeAQwygKIdA,3
H1LhTQWW_YCgJejzBSOFBw,1
S9-8BjiC0G_58fIeezypPQ,0
ydM0qCPG1cTZvAguCi2ucA,2
nQfiFn--1X-eICh9Avwl1w,0
KBDRpZkCVJ5N_GSMIk4kPg,3
MxMp7-pPqLHXUB1cyKXy6w,1
WvkxYyA1fXDPDyqIVn8zBQ,1
wcn_uRigm1UXqjOEGW7ufw,3
g-I48SaHtdIGR5ZEoVeNFw,1
aiQzACtoJ3nLjU_J6ahYKg,1
FanQrSh9QTDytonKHt9C6Q,1
2weQS-RnoOBhb1KsHKyoSQ,1
0xfVubbU3z8O2NcuEYSQNg,1
hSBf_UpaesTHenfCy2YO9A,1
mNpaGTdKjqGV6xnytlr_Nw,1
vA7gCRT0JsgSYy0U8NY0nA,0
vgaA8bqGtd2uYj3KuWC9yw,1
vxTV73VIhjskiFcI-9zLOg,1
Z890syqhhoShqFnIyIu9EA,1
fi6s29AbDqLjoQ1LSe5lrg,0
XG8dARktPWMFpBiQGCjQgg,2
k9RUMKASTB6QZ-NkfnN8Fg,3
fd6iX0qDBTX51IwFJjh1bw,1
wqETuTJxhBBTcKTNxQqzyg,1
5jWBMCoR8aAXBM9RNyzzbw,1
W9iskCPRfUPfEL0HVmnN0g,0
J59pG_lz6_zSG8F-lBV30w,3
uDrAoiWRp_PHmb0J2aMiCQ,1
GeeR1ScER2WpFoJs1sTjsA,1
J1gvlBxU7_YqgYDHTQIgbA,1
rNNVuA-xq1SVEQaLzrK4bw,1
PRNbWs8f371IZnywKx6IFg,0
xr_1HrcZZE3Ak6BJXKkvgQ,1
3CpkZgNot1KVmKBB-bzojg,1
uOWWk2duBzNao8fiQFWkJQ,1
nL1EXx8Djm6Yorb6A11lRg,2
ayt7Fe37k_iQOYMw-YOqUg,3
AZa8IcKIZM_rmFF6AREb6g,0
O3zVw-VAcJi8ta4B6v5iAA,1
IZGiXMg13LvEqm8IGE_Gag,1
UcCJfq0PElINpflaTH8tPA,0
3ma_7W3vZSD2fd6EosN3yQ,1
2pWFsnqMlYSPFGUF4Vv38Q,1
TLKOfsODMF_RiAGAI6IB7w,1
3FzZzTdE4a1u0dmoenlaKQ,1
NDfcum0Zpa2o9czVgRds9w,2
k1luUes-twOcLWEMzpLZ_w,0
dYU5hXVyPsm7C-T-13I_YQ,1
vg5O3uMbBMb7qUoWSOhh_Q,3
PD3ganU8NAGkqkcIXYPSxQ,1
2r9U0--QqAK0JjL8vxB7mA,1
dbGVtpGZkJI3Txre-17vqQ,1
_K2_Yf_ltfhuJ2JGCOs85g,1
65hBODeVEvHwi6jWMhR1ww,1
8z41rOTs_wOPtxsLXgUY8w,0
wqFKBuphOcb7dQFB4VF4Vg,0
TT658qQinO6MBHP9q7rJ8w,1
iLxG2Oo8HNSZFvJvba4W6g,1
2KzopsnBziFy8PK2W8YtXA,1
M4372_M6P0O6jhwPdVcHOg,1
sqpgdaQV5-GBsn8IIrAT6A,1
3tYUoa6fOerRek-Pv9tQVw,1
mPzu_OIJbf496dCAK_UUCg,0
d46IlWJKA0RSoWwKlH9glA,1
8ysapimCImBSDKl28qIrjA,1
qJLMG55i5yVOIBgktZK5uA,1
edAsnlS8eKoPKe5bDVfIZQ,1
Wcw-xq_c89e4AaRsUtkaLw,1
x_BblTvFkQqM601Ad0kUDA,1
zXR-C_clfbCksI0cIDrl4g,1
RzTnVmiDPChwkPnQAIGUUw,1
5922_DJ8lQXaJva0XOlyXw,1
FJMMPL3pxAPYGEPB0Hwlhw,1
lpg04VzPk99dNF4Zj_Y-iQ,0
osx4izO3hitWQTa9yPr6eA,0
AP9vhzzu0H-ZOxyEStlegQ,1
Kn57RIWAdnVfJHI1loLXOQ,0
TPvVGmT4AY1mloktV-2Dpw,1
9BgLsbR7bIhI7njaLLkMig,1
lwPLBi3U3HKC0fpXSkyUwQ,1
OZqAZkjhV_nyHsbnKaD1WQ,1
8OEBKC_ujPGh7YyfjDJOFQ,1
S24zkRnTBxIbXJ1kBRXCtw,3
Tp1vNJZ7CHlo4i9AMbBwYQ,1
cE7ArG7tPXsLSBbgHGHYZA,1
jz4lgoy76EUsLvhcFYgHAw,1
TNgqPThc9_MwgSIdsZIUjQ,1
WhUaO6USElivcM-xxlsscA,1
x44p6wwZ-HZdKeuxEqwHtg,0
7-Wlpm30PGCBIZtH2rOlew,0
ikI3t6meCr4_DpHHZs6N2w,1
VP10-f6y0I94fUh1xY2Ruw,0
I9qsuunr62w6j4b93Rh1yQ,1
abIzzrpso-fjVTjcEvsNwg,0
fIaDNl_mv6Oz3Ro4sil_Qw,1
rNrGT18rg8wctucG8bIGTw,0
UrhPr4uPoqKrYVANaroqgg,1
Bz75D7cx4bhHGuwc20IN1A,3
MfblbwLiA9A_6Kih-mBfag,1
SqkXv3eDtOrkeg-WgXFKdg,1
v50-nvBCZNf7nCNbyUlQLw,1
dYRBUFPlqTfoNnwoqEjwTQ,2
EKeck5myBgPqy2ShyGEjHw,2
-CQokjildrY7UZezXCdEBw,2
p8lcQpcebIN1r7v0wn0fNA,1
zc0I2evMOPKNuu1mlm_tsQ,0
pRVZcwZ-6uhfqRjZyTdCqg,1
ycZRyUBfitNEkV_AKTnjYg,0
hlSj3nHeSNHujnagbWXlhg,1
S_02VqM-sXAY9kDhvGxXtw,1
4lQGNrWLdSlaj3Px83ZLRg,1
k6XfNmcRsA1iNNgqTinUsA,1
Ud2r44vcEX9mPCmk62bPuw,1
o3Wj6ohtPnvOJ9l0d_FT9A,1
76VQeyubOwzkb6LxoWIhXQ,3
lbdOJdQXcGY-Uvorb4YzIQ,1
ZcTl-DflTJXmxd29xgh11g,1
anj8PWjrIOXi1HNHmohp0g,1
8f5JVaK2mZCu9lct23dhtQ,3
heyU2rq-K2soH-V0SVMHVQ,2
REM8BezFuK4MQ6j2k1I7-Q,1
Cv8P4KNQ2eQqeeVgJ_AZ6Q,1
YsX3XqejII_-Eu2s-m-lGQ,0
0LDW1WT4mQ6r9GBf4G4kzA,1
Gb5HuXVN376yRd2iyNLCWg,1
lYv2-FaGQBhZnVxTb3Qc5Q,1
SV8y4bp5HmgURzvUC2Rs9w,1
Wv_qGcUKptXkapn8e3j6Kg,1
eC0iLr5RxpZPmJ6NGSqijA,1
yuwmVUmsFVawe4zxnWZfNg,1
tt9Jy2HBhkKpEG3KxFX0fQ,0
OygJyqypKFZJIZ6r9dML7w,2
bbr4F3c0KHU8ugn8YgEtKA,0
DGeupkmvo1X1oKn-sv9UQA,1
UANNbspNsQEFUay5nALZYw,1
t_pGLVfSOH1imTO3Y9n-lA,1
nneJ-Xttfx9rHD_Kaf6gWw,0
NxjUiGBNgyDErKXnmQ3s3w,2
b2PjDZ4iSS8EszTPGKuMLw,1
VMPSdoBgJuyS9t_x_caTig,1
5R7dT5TPfNsOMenkbHiYbQ,1
1eC-WikIqiQoXlqyS8uH7A,2
TBvxW3d96m2p6uinwaHTtg,0
K0Odlnc5zKdDPwHwvQvEAA,0
OwzGmn5sZrBOadvacAN6Pg,0
X4umyF5BPas6qgMXm2XKmA,1
mFAfiQa1C-e_o79Gcurdqw,0
it60dV3uk53njDZi8Yq2Sg,1
hGyQjWC-puXdl5_yCOU07g,1
3GuqcEYaF1d1WXcwOX5xPw,1
oxxcmHKPb7jqVP15zC0j5w,0
OpCWTpPscK2WCAO_XlztUg,1
NC-i4xLdgVAjnvL8YB4fuA,1
bOkNPnbi8yECVpxIg46naA,0
CWtRRmZRgwu62g2QV0jCJQ,1
czx3G3V_f-4ZDg9YKJ0YQA,1
ws09HDqOIfyKMN0TSp3YKQ,1
dQ8kST_dfWcZVcLlIk7yRA,1
mFTSdfJOv4X5t8LeeY4nJw,1
HXO83D4b_LzkDQEQIYB_XQ,0
zy6Hzao6lTmuJMZo4BemIg,2
MXpCVzm1V5OH05KO6n7ntA,1
KAzeV46WSaOYDEeFPeLRYg,0
Q2T-CV6p5sq7DGVAaNn0tQ,0
ShnXvNkJKsDIQaGJeM0L6w,0
SO5H4j7qgWBuZ-53ziXu4A,1
ohDvHtWVpCJ_6b1UrjGRPg,0
FTJnAmU9XKJFAYsBjvYAJQ,1
FvJtjO5nuIy5erGbkJpJXw,1
5Bo7DQnH7TOl78KPt29RHg,3
WxtjFPaPK1WGBHGQhq2bBA,1
GF-Xv-NyAXh-xCC-PJq6Ng,2
2YZTrnj6XdSUz51KT7yo9A,0
sQV-yfhFjeRWnHw66n8qrQ,1
0W_ICY9MEOIyuZFdChwpnw,2
gtg8Hld2EyJrFoB-272SIg,1
YQ-I5vGgZJvDlFfqecos7w,2
yh_rFcdulytQ0b3LpoYxVQ,0
AbgNPAnuq8X90DUw5FQ2sQ,1
CfjExSZFfmOM3BYGzd120g,1
3dfJjFeXVb8UoESrypybeQ,1
QH7j0nPnGTBMmzEdM8PtBg,0
6AFe4y_ClT9D-CGGyikNQg,1
2gUbgbdJ7IFSbicBXlSchw,1
ABDFv4oIBA72UkNwVI_uBw,1
jK-DaAfZL5dMmUYkUGAlFg,2
KbBotvN0ttZ_sbbl3x_TKg,1
qHHZgz3aoaiFCsgCkvTz8A,1
hRL_qCrcu9UL773su0QabQ,1
qBRlDFifJORikBqTWkt5DA,0
WDYE-OCXNgKyXGNuBjMgEw,1
O6rGW7A7l_125-xzTZkRLQ,1
0Exi1eTmdeHFTgYjLX7AtQ,1
i3tQsfpdKoXttqp4CFLA-Q,1
vRvWnE-qpVQrMT57Z-sEsw,0
jYxrO2UcqmUTWoXI4peMZg,1
Ged33xMUz2TpAgzxycGfVw,0
-cV0WKirqWO2eeEFt0zeWg,0
cPWEXHSPIonegvYAAhJ-Aw,1
Oo1nQkuBnshQBy-iTpxiow,1
c5KZnT8bQWzEL0nvbBlNzg,1
mYzlPKXvOVRrQivHnDqD5g,0
4ZeU6oMWuzJi5K5BNpuYOQ,1
e7bcP2P8WO0NFe1DjjoYQA,1
XZ3mhYC1L-0wK8N725I3Ig,3
cLsE6jJmByJnWisWv8QH_A,0
SjTuUY750vBZXIDUXpfqgQ,1
0R87tcWUqkWXAD5z0vZcuQ,1
5_2Lls-h_shbRGyUruLlTQ,0
rBbyzu-D2bKyLNOLSRmFAw,1
LAXd3Y4XSy4X9iaHFwqK_A,1
CfYVBU9ANdjp4L5J2HV0LQ,0
5iHctUjkQTGwEvOaBkwMRQ,1
pUmECN5N94AQAe0DtptuYA,1
mUUTJY9_BqmAYxypHiqWrw,1
GAHP12gC4IQspf1CsRY0cg,1
ddVqa9ZumiwATVhlTVq4RA,2
F5xKTQB4lFfwtUNDeaqEgQ,2
f2sChoHFfQh3cE77hSB-ag,2
fgrMJzwI-AcdvhNZgFCgvw,1
1YGQsn4AHPbcVsRmHqbeqQ,2
dd3GZs6zW2t7BM0cbxAzvg,1
QsR8rb9ZVAgssdOat1KgxQ,1
Mt3FH0HY2E-GHzLuKPxJug,1
24YIAXzArY1w2GXzoUbcmw,0
YM4nM68YTzru8Hj_c5SvHA,2
zJg4xavT9Jcd8EyRrgyRdw,1
YH_-5LGif2oRj6ax8gENpQ,1
E0OKctOhZpUQgwUUBc_RwA,1
h14GmWZ8rXum9fXF__wt3w,1
956ZfpypyxLLkRmlaHWGkA,1
5qlcAQ3GrTkY8oOsPGQRWQ,2
YiqeFwcwUCgeAuC7PUGHJw,1
PFZttUCEfHHjNnM-qzWQEQ,1
TgTiw8lMYoRNreSeYN9qWg,0
x689C95HU7UPfPXNL4txKQ,1
Iur8bZ-qKXWl_tvQnaxVzg,1
eC3wxjsG4mjK_Y4YbBILYQ,0
OicSihRji2HmUlv7_4YEBg,0
IaUx8KmmqY2Z-58d_E0_mg,1
BDTIaZHqgBbV1aqlh1l_Vg,2
uWrrQ8Rk2uM2WqPMi7EDag,1
yr7tfzFc88ciGvAwAypCqg,1
NRWQc7Ok1UWWO0h9UZDF1w,1
MYD9cd9lbYCqN-B6DgCtkQ,1
o6wYg2EP_pzSt8fLT4-JpQ,0
F4k0RVMbEPfo5a372q-m8g,0
Lr2iWJb9GSxhgrXdt3hJXQ,1
6axCBHqLYCD_i6_FfbSzNQ,1
OD2dbQTKN7FS01fHzZqqzA,1
nynYSv9x6VM3_j8uMolkoQ,1
X_XFv1Ct6cznxQy9u8Yzxw,1
HfxMovSXJZVqL514iUD02g,1
xiCJPHeXVaxAW4ZEt-Y0mg,0
ots7CgnVUu7f9qNiZCXw7w,1
qKUbPdzNQpdSP2mhk3tREg,1
LiS0zRKkPQM2j6ASs36fEQ,1
BgAV4IwXkd8gpuyUJX2wnQ,1
BXwwsv3WbsCgih2TqMZ5BQ,2
-hTlljcZfYbLuv9pInIZhg,0
ry8bTDAJm-yd7ULXaVuVMA,0
K6AKMjAdCSe8xllsbyeL9Q,1
OoKNxTMu5YAaNgQKQ4SrzA,0
Rd2dzpMw_iHh8zeMuL2TWQ,1
jylz2TZWeULXS_rn3sal2A,1
jXHmmircEbhQmZjWDR1xIA,1
nKpBO-XDKv_n6n-JR2Z1Jg,1
qorLOp7fZ6X7GSQG_0wPdg,1
kJ34esV7NSbnLZeYzx4Rug,0
2lF1UsGcDpDpaI1lXgRX_g,1
lDpVyjENOz_qbxbRoyBi8w,1
hR48CWkegKzVqOeTSinBpw,0
Yuml4M6_FKQNaLlOEt1udw,1
UpSHAMogY9ubMGbuNAV5nw,1
Kdhcw8qUBTmv_4UQv8pymA,1
MZgIUrRRF3AuTLzbSgGEIw,1
ms7cmWkPiSBDTnz-1sv2kQ,1
s6IPjR2nSJqhXcGJ49Ckiw,0
ESzO3Av0b1_TzKOiqzbQYQ,1
9vMQMbmfXl1qC8iJECEWjw,1
OwGCYIwyIHPMfLVOT_7-1g,0
sfzX4Ndds39mhS-Chr2lJw,1
vDEmA4KkKgP5htnp9qMHbA,1
wdCH53icp_R2jJDrCZk42g,1
HWmEYjSk2NQlkf5y0tiPAQ,1
fnZrZlqW1Z8iWgTVDfv_MA,1
vyDW7_CHhDUJshMqaSjj0g,1
DDB1Uas9WaomMOlANDL56A,0
tH9ltQuAMvk0DPlm34j77w,0
haGstZfcH0IeRPncH2oFPQ,1
3sOS8wKatd_Uoa9VEJHhrw,1
410NJLoLryd-vYNwRA58pw,2
HH6oAioFape3mls9xcs4hw,1
sCzH5JftPOVrhIMIrniodg,1
lDVrw4kaua2W4GeP4Cy-EQ,1
LXt2Aycp2ILMWQmKsjl4Wg,1
-ADtl9bLp8wNqYX1k3KuxA,1
iLLzOJLU4tPAN9UUHlyZiQ,1
PyrcymoNDAJDm_Zn9yl-7A,1
wtgrvqXDjAFF4LvJW1X-1Q,1
fn8k1UvjZYLNjpBwNxVzgA,3
wcpS12gLfPz-z11BVhL6jQ,1
tV9azzgc2LMEsTe_1oMVvQ,2
c98EjK4wKpKrGrdZibPq2g,1
V3uyaWKbOC3-RhzCg_tKTQ,1
x2kGa_XkRy00cYotdlfmag,2
qhQGEM4E5vQK4gtGHte-8Q,1
FSHT9-uNQq1MokvuEUNc3w,1
BKixFkM5EVZUItxlO0Pn2Q,1
ohqeJybL1FuFzN4P8pwxhg,1
3JTGnElYrZvul4Q-aUIx9Q,1
KW5edXlPGeZ0cx7MiJyamw,0
9h1yt59R6N_dpWSCA1FDDA,1
NzFNCt8Ihk-N9J7i6Qz3dQ,0
ku6NGJSMJ5RwKnHrzVBQcA,1
8EU78DspV7ORFRXr9BPxuA,0
_HGz-BfLYJlShdz_eg3BOw,1
06lCNuSrCnaU6eq0EV4PYg,0
DRiTXZ2laRiAgrB-Gkgv1g,1
fCJrZIzz85_8Uhf072QVnA,1
ZZF5iqlKFBWJSGSZzWHMzA,1
lmxA0dJM0XsPCIHPXhEQ-g,1
Q1D-vYsMrEaBYYxSQ9YXYA,1
62b0uHo9uaSsoOMQFG55jg,2
hcFSc0OHgZJybnjQBrL_8Q,1
R6F-q7Lzqs9yJwUJuzruAA,0
trib1VAf1WchHYyPKRxFNw,1
LAUdAyDlUppGDjWop2ytMg,1
S6PHta0fd4rFHfArLV7sfA,1
xcrYWsjAR6UAu9I8yvHsRA,1
ftqncUx1y6Otpvz78H9WhQ,1
HrZthBWIpMna37S22odfDA,1
12vAPaYQ2AmHsuV5eDzVfg,3
FxLfqxdYPA6Z85PFKaqLrg,0
-hCG6fsmBbUxLkvBkCyuiw,3
gOOdzjVxP7Z7bGjsstRjcw,1
LLGCa1g8owtW7xa0BbKDug,0
YOy1tOiMMOkrCQ4mO2i3eQ,1
fw8BulAt9wcNUAWkR3IqHw,0
0UgG-T6LHGkKp_ufk_FVrw,1
N4PfU2vuSULaQej5fEiJfQ,0
CjT9tk594dmyYJb8hS3P4A,1
8idRgzKzCZ2l2_d7nUSQDQ,1
GCYoo69k-vI-KFF3rsFuTQ,0
y2muNHhkNNke2q8dd5GROg,0
EksV9mtXOQ7HGhPfyk5DMQ,0
JcFyuyo0Rt6gDiVZ9yJ3VQ,1
OAchWMLU-guo6wdIjdlt0g,1
XZ7eQLjyGXf6y69UT4SGhg,1
d_xS_AZ1uqO1XHY3V51qtA,1
M990h0-4g-wpJN-qlnqFAg,1
6J_0rYlC04QF3e0Onjtg0A,0
vGpRVpq_UzXNw2UiHP_1Og,1
9dnFUsbz_wAI3sz4Gb50JQ,0
T4iG8nhlu3uVnRzRn6660w,3
FCMRBcvrwN01eT6WRaTC6A,1
ROCTDp01QF8E3aPlyow2dA,2
