business_id,AID
_l3nxDFpmLUMxCQrz1LfBQ,10004
ohZEAOsjOYPINsqaqKnzfA,9761
Dlb4vjPC-eQy35v2kn4wrQ,9759
bo05yEhBVDA6YFOST_Gqlg,9840
YlgtEY-SRQZZkPT54Tdbzw,9840
BR92F6HmOHq-uKtMgyr7rw,9842
q_xY-2SYi-RJ38zJy36GUA,9842
-Ewxv_Wc1uQzJQQBeQJWyA,9840
UC2dfjZg8mrRh10maovQfw,9761
FL1a6HKLrVB6PpwYxCKesw,9840
YOIOpBGhI20KF4qcDg2PjA,9516
8FBFFu--uMxj2pxMESeOeQ,9851
R5WkKWo9ae2gN2feWtB_4g,9842
YTyAiyMYjJrsLqf8ErsRzg,9921
9g4jaW7IzcuwXg86eJbynw,9842
zdoGVFC2Dc-FFKX5zYUeuw,9840
OvqcrNBI-ZjhAbUU6pwvzg,9516
p6FPcgLymnpk_gAyQuW_Mw,9921
E_jLyf_YuGgMP_rw8tvNSA,9842
AtZuw9MsU1lTdWo3DJAzWA,9842
KWywu2tTEPWmR9JnBc0WyQ,12027
KPfwWn0wcf482l_T9G6Q3g,9840
rNnOaUohDKmk2ck9CSzEAQ,9759
q8SrBqmGOBiXSJ6Hqy6f7A,9842
bY5f0CV5u3L1b7bGuNUA8A,9842
WRRllDPfh28IHlOs7q54uw,9840
7Ug8zCmY6iDTewxWqeYQ2g,9842
v_2mB4t9m8DpIb_aM-qXLA,9842
8Cny1-SYxd8vtgmBFFSJYA,16320
Be1lHthd7Y7SOi1bPQtqSQ,9759
jom1Jo6Uufn64Rz6payYSg,9840
xYZFc1_UyetsGn5hqvbWSA,9840
k7D1eFxN-_Ry491C-RiMpw,9842
k1q9f7aJ2TsoSbeA8Qm1aA,9843
cV7DrjomRJNWhnezY7cPLw,9759
DiCfRiL3WX-vwkK85qrIjw,9842
TlwnrbGJA1jiudJBUWs1hQ,9840
FlJ3Add2GgFaIsWntgum0g,9842
E_eZJP4DEj2euBT0VuO2tQ,9842
lTbbJIpb2u2sb-tGnogeTQ,9759
5MzGPxcrSPoWQc_bRmOXoQ,9840
XcOy_IMkPO9jGBox6mHT8w,9923
osjWmpvboG2FxcFbZyglEA,9842
AD5r187-LD836JW6ERa9Cg,9869
M0yfSpeDaYTPEnLjw_0g_g,9842
duWCtvh2DsezGnaiZjKl1g,9921
-N_YCDH4HijYnJ-RisQfHA,9842
0rN_o7_IfshAHQwzMUK8nA,9842
Eqg8L6QtKUfaOsZGMJ6N-A,9842
d6vdk0zAYW3Y_9QuZr0-IQ,9842
lqPuSiWypNCACEMhArSZ2A,9840
_HePiPCk9tmgezshWwZGOw,9840
mRKmp_d7y_QaY_KBmJCTNA,9842
qlg2QMEErgseygqs_MQETA,9849
LrxDRg8SQdgHMoz3TSAYFg,9842
aHRwaqenQHy98AwWjbHvdA,9842
4m3rcVnsKUjVOQUuIZJywg,9840
0y51pd3UjmtRR8jGODL-Pg,9842
Spz4wMoH1exiYZd76gjLbw,9840
pbrsG30usbyUpHwpkOymdg,9842
SIyOEt8AUSonAqTFToZasA,9840
vOQ37XBxWePPfS5HJ7SoHw,9842
Q-ZznSrHKOHdSFrK7dEVwQ,10569
eWF8o2dC8_Udhe5BWFfPOw,9840
wrcfLni9nmJK46Wb4XMkaQ,9840
wAXYLmHuysYTz8i4VPKmaQ,9842
zzmIMvqiBJ_-wVKg_OnGpw,9842
qGK-qRgJ0Hzz6z20BSFFAA,9840
C7dj06ZUM-5P-_DMLckcVA,9842
-qSmAF1bILHpcuqsQMDTgg,9921
h0ac6veyDcX5OsiQd5Y1Rw,9842
C4O-xIlNZN6r0XzqtsVugw,9759
bgNmUYcraelf27TviWEMGA,9842
BpW65jN4yscndnTsdyzoHQ,9840
IqXDpeNbePsW1jR7SSO57w,9840
QI0PGXbGkIdInOOBeq6ieQ,9840
HwSdDlmLmb_pWsoYGu_8sA,9842
JlkHGjgS3MJ5FqEDJdu8xQ,9842
eUjDWzbQ6eLZy0uELEOa9Q,10488
7nnP0vXUcd9YBZzNrBCW5A,9842
L76XdxZbQEawWvwtUE7MDQ,9840
SIjGY4LK_O3R3863s8-Psg,9759
mZ8ZBfxKvNCIEHoBfak8MQ,9842
EEytwWwHQF7MlGBehhST5g,9516
V1Iao2Yardpkbc-WK-mJ4w,10569
Wttultg9Udt9MuxaGqLCDA,9840
JdoBiBRgeS_KKaNaU1sofA,9842
WYxOAOMIBcnqf8QHfqaAIg,9840
ksZfCKQHYdCu0e8KbMuBDg,9842
-DOE4Qs8IMfgkvshYKfC7w,9759
aYEuMDcx4Ct45TOK4YrOuA,10083
mEscTqNBWGlcdWBlBsU6Pg,9840
4U53QybENiCcwD1zD5THkg,9842
9EsW_emJj-4IW2Y48Jmb-A,9842
vHHHbPjhXtLApOmBoGWLww,9840
IS1zBsUWEiN5zt1PNnKIkw,9840
Q5CFijcygcSLxALuRl4tyg,9842
9NaZIhfRPkxRJn1eA9zrTA,9842
4JkIFC5MC7LPzu4v3Pay6w,9842
Ow9LZC3YZs9O6OSDa1-HGw,9842
WulCmMT3OpYjqms71v-A2Q,9840
O4TYqnhpXpyrgJBkucaeaw,9840
EbLsUk8uKpA_vsYxffTZqA,9759
7CQsM9nN53hOWRzBPSesJw,9840
C_YHFEfNdxh2lGNNnDm-1w,9840
k8BqCejnaMlw7aoVthvqyw,9842
by7BOr074_BKz7hkRIi9WQ,9840
I-s7CufrjilSg3ATOCZh0A,9840
bJWujT6cMgdUP-aXy6AitQ,9842
yBmDNVdEzW1ARUXYlKACIw,12767
Xgk-d2x59qhPxOsuCKeShw,9842
E67gGK8yOn9kkNzx8FzQKA,9842
y4giWpQy1TYYX7sZOk9NNg,9840
p82Oz-NOHn-MAZQ0jQBkNg,9761
dLIk8-OHVzClGqtb1M91KA,9840
7O7kul7xKtcTnhxTECmHng,9918
2Hz8dUsUsNMCX6hXfhD4TA,10083
Opjcfn1jPl57bzhRSGfGEw,9840
tFUVSelICGB7DuV1Jpf7NA,9840
iOUcvayK5jkO7hAE6qOzlg,9840
jhPMtXX93POYuVXbBCz4yg,9759
ugw8RtuqcDMLrCI_GzqwuA,9842
XXXb0ANM2vU37VnAAZvlVQ,9761
_JO4bxQ9hRX-42XFMlpyKA,9842
nJcyfIRGbI31EGLzillWYg,9869
B2lr7sQv1NDujuD37tTBNw,9842
UzW_6PaLFzPjP7_2Czk3Wg,9840
YPavuOh2XsnRbLfl0DH2lQ,9842
-jKhfsXol4FxbRjK8aUsLA,9840
ZQbZt-L9fSpauu6yxx3kmw,9840
POgTu9ieZzOBafGMJ0MZow,9842
TZ-oDZBnvDVwD66uB3HDew,9840
Lb0uZEH4nXcHCzu-7oVLLg,9842
Ouh38adC9WbCRSSyYGtL3Q,9842
qihqxBCgXOPf2c-QxaFibA,9842
WUkbvU3jMCaCW4o2xhIeBA,9849
Zua91nLoti4rx1VCkuIe6g,9840
05ODI64RZUWNLu84PerxLw,10002
gwlgv3yZ_B0Mk9aLcwTpSw,9759
5PHtPAdqTdaOPSK4ll1k5g,9842
fI9ErCUGY8rXRPBbatcxMA,9849
Iq1P8S3--gqd50xoQJxpqA,10085
bJVVEhficUUHVL2zvtuJWg,9842
sCGsLgDuxgnR0I8lJRp5mg,9840
M9Ff-3kgqCbVZEMJsPSqXQ,9842
q7kbg_M3RMYKNFD5CMc4FA,9840
RrsjYMuQj9e-wKOX4RuT6w,9761
wavzW8a1VlpMPByhy9klsw,9840
Qs1CRiq2OUhdUdOPGJ0WjA,9840
3ECzwGadPQdEgNhGCDsXyQ,9842
nrJHoyHClxK4zJp99VOshA,9840
B_coag5he5jNWLAgdHomYg,9842
d9ftOq9cPFsicPSasP-IRw,9842
89JOFyRj5uFdK6DvIRfd5g,9842
M4j4R5VPwP0UVlSba24C3g,9842
HxHpu1ZZFVxnWmRbmc1kPw,9759
owBl0vMujeMKErVxu4jVhQ,9759
PYIk6aWfw8B8bO1mTn2rpQ,9840
kD1u5HwZpWOH2bAU_W0ARQ,9840
Mn8PTuxCUu1A2_RlwXv3kw,9840
rdHO0LkiNe6s3716hPuQXQ,9923
2Wff1lKhXu56Rdsf0omDGA,9761
zKCgTuzIk8YKWetik8GANg,9840
1NZonnS3SpogXaZJigVgqA,9842
R2fjCEHav7HqIhfBRDWQ9Q,17133
Seq3iuRR5vThdVeXDc6Dnw,9840
tUsqTg8FWA37DeyaGcBMbg,9759
2m4092MsMzEHkuxodaj6-g,9842
BaMQOhwTsid9_D3MOxYduQ,9842
mZ--7NhPyUcT_VO4A-vuPw,9840
TQ5uHmIZmcXBBYOR8pvH-Q,9842
2hO-2tBcwZOhsbf64LcfWw,9851
IkLAUX7lZIWqE9_YC66SRw,9842
-kyvpeXIuQDKIYDkAK7ryw,9842
cAX-srNrvlifjfov_jpQ1w,9840
2bTfMJCido0G8U0tk8hDkg,9842
drYgdLcfKwFvB-EMiAVV5w,10085
Ygg6Rsl2YNEphRVNfIVIyQ,9761
nfJHNu_AQXptaTQIHjpAoQ,9842
I5T7rAAENTTMHJtjGqB2-w,9516
rYVIEEW5O3ZUKCqNg1hiNA,9842
vstIKeGya_ZTe5kgcDl2Vg,9840
cpxobfqM8IuF78WUfrj9_Q,9840
HjXI6lKGPVNQ8dYJPtaOCg,9842
yIxP32hWfZm5gyYUUh2WBA,10569
gl1zQmiA8MUHmLL2wsCdVA,9842
J1745Zf4rryUY6BC1DCC0w,9842
6PdHFAW72p0sSrMCX0mmbw,9761
1dHkXAQGYuxpQWoIG5WKDQ,11957
o6UJLrSQGZzUSsfCxVQryA,9840
m9Cme6bUPuZFtqhN1AgmdQ,9842
8_BPq3eJlhOLMPuutk6zQg,9842
uFKQkN2MI1VfcW7tG7uL5g,9842
SNVl3ymqmOSy-x1-eZC-Gg,9840
AMM3qOH9DUQzJHm9Q3vHag,9842
ImLXYkhmd9ELwL3b9xAmsQ,9842
8u6wAMmTMdJskMGLYo-5Iw,9842
dwQEZBFen2GdihLLfWeexA,9842
RC4oyPNX3FVTCfxsDeJI6A,9842
C3R2BmF0YdyOIEd0jsqILA,9842
ZU4sZ0_PB918bK9h6z9l0w,9849
NZBQ6UKdNsYZLU7v85E52A,9842
b5ArAtb50h4-0z1cFHCa3A,9761
Fozo0B-y42EhRMomR0K5vQ,9842
H_YBTOS23PRhrjWtP7TeJw,10569
bVqNtwcwIz2gAacHWYF2lw,9842
YJ8z46jZzgoSCot8KRL8Tg,9842
RiGtSzVzc42CKjyZkDxZRA,10569
fmZKgq18DQZQ9we_qrRe-w,9516
9Ak0pXOZwNuugdJWqeRSEg,9840
nUR_AQd_6Dhpx3sb2T6meg,9842
oJynEBZyqKcfJjDgfMgDTA,9761
_6lOxgno5mnHcy89mPRJfw,9761
a8uQhqCsy_CA74HqNBOuUA,9851
ZHrZgkN4fgLzjCU_9a_Czw,9840
BS7PU7REvJZ7hVSHA6z8wQ,9840
cMEln0QCOYFRykhvdkLJzg,9842
-UV2tt3gy57-5a29paA_4w,9842
3vSaA8ShdqIqoZ1iEwS9lg,9761
wKgbqx6FsFiDQyoICGfawg,9840
SnqzOHp_COcrQbNsuPuHwg,9761
y4zoAUW47T6dcopfeK31fw,9759
IXZDJEk9ymsEMDGj0-A5rA,9759
5-l_zaYVEG-ft0cwyhWpyA,9840
0G-WFdOu3_KW3mBZJQq5Cg,9842
HGPZSKWtDYGmPaVzsgKceA,10083
C-Qkudv7u8465nLasGR31A,9842
E_cMkVDGE4jpL_ixIxJXUw,9842
QuybD_bJcAB2CHcpTfREYg,9842
RU3PsG2y_eGBFi_8jDqyQA,9923
WKOUTdVJS58E178JjhwidQ,9842
TqL0ytKAucWdW2mR7EbayA,9842
mu1eSL6FyJrGAFxwa-geNQ,9849
XpX9CjHYlZkQRKKxOeNE_Q,9842
h1l5MNEqgpM_KLiOBLCqoA,9842
SADKLcWNhCAsipmY1n6TyQ,9840
XRYMPsjUhQPNbyLm5liijQ,9842
BR6__D6SzLEoKzdxOFB20A,9759
ppHkkuDvvH8g1Enz6F8OJA,9842
WE7UsbkilPeI8nw9ODnD-g,9840
_6n27rKvvDiPzWjcF24onA,9849
F4kjKxXXyn3e-BYVb1mWcg,9840
EhuKnhTKJTm_EZ_QGe7PvQ,9842
iHr3m4M3nuDEkMP5_XcmEg,9842
jZAmylAK98iMzlXUE6T06g,9842
44FSoN5Wj2B9vZTTYHlQZQ,9842
wkzWdo1mBqbzR2KPoXtWZw,9840
vrI7Zz_sKf2xohAdOtUL1A,9842
Lqp3uwGJU6CHyys-eerMmQ,9842
jXgwmkmEzyBIUfKiC1h9_A,9840
quK3AvNlQ3RF90JsT4tZNA,9842
xZI4oZTFO3S4DSUjjlxgFg,9840
8cQc0BRbkSDSkLn6oFw3mw,9842
drz03b9SK0s_yr3vEjmjDw,9840
Zf3chjATlbCZoCPEg6PfFQ,9842
zl3Y1_DprpVzY3Izad4M-Q,9842
Q7dGYPVFr2HTTdgl5aZDQQ,9840
OedNdVrDavAlUBV7d9oKXw,9840
B0vJZ5PuFeW42JpEgiuFjg,9842
a5QvgsDrVi02tsmyYHiLTQ,9840
TZmMsbw5TbRqv8rmKj_aGg,10085
ZFeo8EiFcxMbeJkWZg2aQw,9840
ZogV_sPyn2FSb6nrc3eIng,9759
smx4rjWRtbkE656F7fE7rA,9840
O80rb1fWrFCwyAxExZ3NPw,9840
tef87haIHYdgG5GYMlQ6iQ,9840
ZCXjNG1EBFiKKMtR9DOTGg,9842
bQDuSAiFW-D7zF9LsEvdnQ,9761
aC0PXKoObd5ax6Hc8afUnQ,9759
g4VsFPvLu17iPmARzlEdXQ,9842
52sY8-9al5LJi475nNJkyQ,9842
JMHek6hz4BSJPW5Pgk266g,9840
k8gsrz7gunXPYlOvDfJNBg,9840
I5TgzHGJI3jvJq6xdauLPA,9840
5onric5Vkk9bkN0z7hmeFA,9842
wqaLf9ShvoJxr7NScUrUFg,9842
6XqMdnMGVBP9cog3-Z70pA,9759
Ol4QM1QI5GlK36t2sGC7KA,9842
SEvUFPydtLJ5eExD32Agxg,9842
tZpxk604kWWHsJKyirraZg,9842
EtZ7wZXZ3kWscf2WRH_qpQ,9840
IQnLSNtdevr8LboYNgYn6g,10569
0PBVhOsgviyxAuuM7T4ubg,9759
gJpe4zhZV9ajKJyX5yN85A,9840
WiU6fACNR6uUAC_6X5z-SQ,9842
JDQ3RMkxZsErh8bSFCBYmw,9759
I5kKpCDxdrV1Lxss2T681g,9840
Sa4-TzGkHKzCA99ZdkPJYA,9840
OeEFy7MvilARAcZ9n6pwow,9842
bROdCU8DqDE4IY3qENFlow,9842
NvyjzqSF55Ghe3GrIIYEcw,9842
ju1jDr9nF0YCeTNKMYXPVA,9840
PMDlKLd0Mxj0ngCpuUmE5Q,9840
iLAXcNDowA7HSUYD_Sub5A,9842
MbPObYMEOk4-IaTG0kOBjw,9840
Wez4bYZLN1WCs6WLvaG6ZA,9840
bfp51Aaft7T3M9gQnVsI_g,12027
YRAAdoAwqMegPKc1HUmxcQ,9842
UROWdKGa1IQ19Jk4tExvVQ,9842
zlX5HIwcZUIssEgIwYaXLA,9840
qDOmZGSjF22RaaUYnePZWg,9842
2mKFNjIEktW2Nl1yV2cj7g,9840
cemMv5hvZZPj-_1V4xT9rQ,9849
VDvcxFhe3NttPUzftJmHjw,9842
VA232TY-ThR8L5wjuuLZVg,9842
jItm9rWFREGUkHMJZRbbPg,9849
hupeXWY97YCwZQYC79F6hQ,9842
lK_iVjCur58if_XcbENGqg,9842
WrHu03srbhJAw6bnTIixdw,9842
rP4gUHitQO4Qtnt0zq0y-g,9840
3nmHVtQbqFccjr-nBholOA,9849
q3eDa5nANDhZrZAfqwSPCw,9842
Bm_t6Ka9niKJ-6_QTjkg1g,9842
cxlylBjh7io480BUPpy8Sw,9840
ZcO6xKyETimcLjAkDiLQPQ,9840
7cK9uEV09iPmsTqOqmY3kQ,9849
xFSCaBlcnDXSGFPUtYtuXA,9842
kaxBWp2iyyUmafaD2dgMJQ,9761
2mfBO8iZ5E_ULmcxEXqOrw,9843
dc2FMCtPFgWUDXRmR7vcwg,9842
3vOQ74YbXwGYzX8D5AH1Zg,9842
bnRo8eb_qhQ4fDIZEFADCw,9761
gvmhnxxuS6BrPoIuBYd6dw,16401
HK2Ki-PvnNN-YMTlX1uSVA,9842
nvmLOeXtmZtr2Zp231gJqg,9759
Lp9p3CanKJdqRekIwRNJ7Q,9849
IfUkm42SB9D0m_ZbkQ711A,9842
QaRXXPfmcLmrPmLB2DKO3A,9840
bHGxQS3wfX93sMFOuR6xDw,9840
viB8KE-lqVzuaeyh6M4Xhw,9842
d1_Ko1DQ4QyB9BjnCFjVLw,9842
waYydA213E6kkvmSMeNoCA,9840
R32Yh0XxxanldkIp11fuRg,9842
kzOBa1uvGdYunmw6ssF9Dg,9759
1RHY4K3BD22FK7Cfftn8Mg,9840
le3JWiS5uZTkofP90Rm0pA,9842
5wxhPPPQFPjO3HjNG61-4w,0
Fw6-Sturc0Z9ZJlkPO_Gxw,9840
0gWg-kqRLEQbhui8b_v2Xw,9842
qK7Y3mWKVIBI2pb9J71bUQ,9840
zDbRhfmrhXdXy1o8uKTrAg,9840
aiU0FRtHTIHBWMYapw79LA,10083
r-AhKG-CrL0MSe11cfJzTA,9840
vT0O9YgLNfNncSZbKRW_xA,9759
_ecuzP8HBsuQfYy7IR8Jyg,18588
Y5Vbtaj_pkrhb99V4Q-53Q,9842
AJr-JQ8oiZQIDur8raDpmg,9840
Mx8jCUdhaNbMgx_04DWHdA,9842
sWucpMb_MDdqAthWFFisow,9842
5OV1bavavdsYyfeBRNiOeA,9842
GqYw62TCXIyt08V4SkrUyQ,9759
0JJh51iyJTVHmR48Rmv8uA,9842
0EenuQflCCzaqn_Nog8R5A,9840
adZhMv-MUCMthNmZm4NW2Q,9759
JZEw18_OhSzFj0IfXF6v6Q,9842
m9eF1rD6Cnwn69z45_cBLA,9842
3Xq-bUUpRF9qi3MIXPY8cQ,9842
k_4HaQ1lVYx4FH96JdF-bg,9759
QxKTm1nGBZhCxCmOGCZdkA,9842
O5Z9pd-aqjp6A1K6w0dXSw,9839
1-lPZQQnW1P0Z7diUHb4vw,9840
0mxXTe1LPXOmPy-aGhZTuw,9842
51l7Koe0kfW9TlNKtat7BA,9840
ZOAid_xX3q85wAkBWtFDPg,9842
pCer-vIZM05p423MFmiSng,9840
HYN6S4Z7bMR68TF2lX3NIw,9840
RaV3iNkcOnMq3PTEvA-LnQ,9842
u632XAPn08Rot9Ru9BoFNA,9842
30Q5xBagQHmkwp8Q9I1FCg,9842
UfJX3SnU5l6Z6tuuMieFnA,9759
ctzH0uqGz6q_o2nuCrAUvA,9842
t6ZOV444ggSYL0BaeAbx0Q,9840
KvlI2QK-HZYv1dqd31eE7Q,9849
p_o19-gYFD1ewixxIV_HAw,9840
yU_11C-3F1aqvQHyCbkfvw,9761
j4s9X08gDTZH3MwcByfCHQ,9840
ptWNY_h088kmKhsL-gaOEg,9851
4g_DBOk8h0A5DrdGlcv02A,9842
9LimxWLM3URfrCcQsUJ3yg,9761
YrUtEjiUQa66r57xSkh1GA,9840
Zdg1CnOe2zVDf5Egzf9RXw,9842
nc7YTLSXEWPG4Q0WlI5iPQ,9842
xGaptKX4_5cT9lGxwbZsQQ,9842
30xoqX9VRA_hH5x1QgONEA,9840
flcLCfKlXR_2QLeWp5J_WA,9840
kFMEdURGAp4g29oaiF5Hjg,17139
8vzMRsSIjkdjwq3u190ohw,9921
7g-r_uS61rNomPlOKSUkAA,9840
jgTAIr7huZoFt5vaBCDuBQ,9842
yL_bdAZxiSBFvwlPm5WK6g,9516
hpx5gqr5WEp5pHsk-iT2ww,9842
MohTx0z3LnzAnr0bIsstHQ,10085
Do_mgaoCgrQodPrq4nxRbw,9842
7CD4qTysNB-lis85QFS8Tg,9840
dMnAXZ3XPMNgAQ9BwXCFBA,10085
vqYCZseV9WqasZnO-iSQtg,9842
b6maj_RSR-UKipl7QFXypA,9842
i1gT1olsdjZGJrIIlgKmvQ,9840
Jjwa-WCK73efAwVZRksWSw,9842
5EkgbZnCK6q5KLWl6Au04g,9842
zNL9Ajmn3gHUk__kpX7aIg,9759
qA0SlNp1fVtMuB51okYhIw,9842
hQ8JN52MjxbMUPfuhyL7jQ,9842
HYu8gp959DvQcCYuyh02DA,9840
DVSjELDrkd0Alo7AVPGxTA,9840
BM3mCDw1EPI5DnUFy15Cqg,9842
zo_c2eCktmIl7FrXek3EcQ,9842
vtT5LzqjBjNymliYf4uEfw,9842
syqYqszV4pDbBorIAUOL2w,9840
2VelfIojKVInFvEd-yMkww,9842
e_B8-eNIrpDz4TYOwQGa7Q,9840
Przkeh1xJn-xwJWK95ceUw,12767
zgQHtqX0gqMw1nlBZl2VnQ,9770
9BqDoxsq-Mx-Ei1Xu254pQ,9839
StzNuzqg25fLRWIzvpwaJA,9842
9kCG5bJ3fT7gR29Gw1suiQ,9840
QdXe9IRVrISeqEAulHYBTQ,9921
q7hgincxO4YwDPVcIzWPbg,9761
gMN6VKmu4E1EmlMYzz9A3w,9842
USl08j1cxicgejktn17IVA,9842
_6Brh4UGrsnakkBKT1H_Qw,9842
B3H60GaBic12F4VLBi7-9A,9921
wpDxUJ8hs3MUEH17vTR-HQ,9842
744U45t4T97Q-0wqrsmKog,12758
z7qIqoGjbb-CoIG7Z8KtWA,9840
KbjdEA6SRrjrwiFBtsD93g,9759
pgpnvPd3mWxI0O9WYUeLnA,9842
ZvWT-5SzUObzIcNz6VP7XA,9840
SZzFdGOC3M8voFjdRgmXhg,9761
Pf8flcMF3hco_rG0EdUGog,9516
6nLuU3av6aQiLVXHNWLbew,9840
mvsnt4q3A5TzcbPFolpsZQ,16401
VGqzcHo_IJgRT0UV4oI52g,10083
bxLmrsMdjAyz8QEqWml1CA,9840
jAO8qYbiYZNbmhK8Knr9Mg,9842
MU1PQ5CWuV0OKKOeI7jx6Q,9842
vAh6WNioOEw7G9tGhd_JQw,9842
_MOZSg1ajEvkubHXM3aDFg,9759
MaI27CIKfzgYc8DrPgMJ5A,9840
9p4oekUddRG-ZDxUzYCEGw,9921
95Efv0xKoUsP5lvTnaeK5w,9840
Uuxwgc8kA88Cvt8LthoRdQ,9842
Do_mUw9iZARpYx81jsPkRg,9842
66D9bO-p8FG01OfmfX14LA,9842
HvRWUE3yP3mY4mZiG6UtJg,9842
TEl95WAZssG6ZoOpCtf9BQ,9842
DZw9bQJRZozooKspKZAKxQ,9516
qfr7bHu1-VXUTQWXoSMf9g,9840
FEDJzSlA34EJ8ypqMWgVew,9842
KBxus2mJ-AB97eYnIX7Srg,9851
MhwAKgF54Rwmm4vkdIb0Lw,9842
Khs3iUmkHce7xpAyOo5kRg,9842
cxA-ETXXXBzOlR83j7feMQ,9842
4vDffQ7eSQ7n39cyroOSKQ,9849
CH7CNl30vFqkDzGeecikuA,9842
U6TrcSV3H7WHd7lCnz3Lzg,9840
rdBt-0Mu1r-zHUywpppYwA,9849
OGFBCNUHJ-182MbnV6NTvQ,9849
5yZ1XmDcOEsElDeb9PlPDQ,9842
WtkzllWKYCEmN85E7fMBUw,9842
8-8btzuYZCqEVOPwk0YYfA,9851
9HORvs7DFG8QYKZtrlXCig,9759
DDAGwRR0SypD47XD7-ytjA,10571
03Yt7kMeYihN_y6ptiXxyQ,9842
d10IxZPirVJlOSpdRZJczA,9849
n_UkzLCAMCIqhUnu-iLQyw,17142
GnSZknS80ioXMziHGy4QFA,9840
rkzU4UiTTXF54-FOELy9eA,9842
0zr7FB0nnZXJmwb94yTbJQ,9840
krysT2aEJWNoEUYFF7JmkA,9921
WLixYfXWO1Q0b_L4PsQ-5w,9842
1Tak6Q-IlkDrdmLwrEZeSg,9842
_O12nlv3sISPfiNAQVLM4Q,9842
XKo3y41cF6euqS7I6AX_1Q,9842
Fp6yMeo3K8422CbDQCLrBg,9840
Jwz8PVY1teREUDLfzKVAKw,9840
z-5YXiSmZchuoANnqfp1vg,9761
n6GEL5PDQ3ZvZ5HtxIhGFA,9842
qt6uOgx4d84ENE81nv5jaQ,9759
nNVkOU4VCJk866ixG9j95Q,9840
CVECSCW-7zDzjpIPxsew4g,9842
gMZr9sJv5ATgQQv7Rr8yiQ,9842
eJzrAbHQKeDPk7juIWsRGg,9840
J5kUNCioqtgNCursxMMJaw,9840
fYhGdDHq91Oz8Sgpleo-Vw,9842
O9Nae8RT-5IBxrQZG2D2Kw,9840
_6C-yZCmIyOmPESJbwyaSQ,10085
o05HPzyrpcguxH9AL1Knvw,9842
DNyYOxVAfu0oUcPNL1ljCQ,9759
SLP7aSoiwfv6rPUhs16pyQ,10569
rn7oMLg6JJpDAJ_okzt67w,9840
fLHb5Oio11tUZB83zGP9NQ,9842
QMq_NhuroFHjauucOj_RYA,9761
apHPFnDUIaZM7uZoB9DXfw,9759
wyNtE5qN35asNZpX55W3sw,9842
17jcc6RYsSgf3NgWE0LUYw,9759
tj1IM_2-ks08bk0JZP95DQ,9842
6CZGwCpnuLTqqR8SURdw5A,9840
kL7u1A1lIsefy_NGYZN9vg,9842
LdB-ymK-cauStX7TxUAs_w,9869
r2dmjo5oamCSncuGNBeFFw,9840
YCm7wypibp04buWh-jRRpg,9851
6p2cETsFrlX8ZUjLRUJJbA,9840
I6iOdOeu3MxxuG6gIhzodQ,9845
s-H3bQMKP-DOkd2HMe-SgQ,9840
-PbCfkydmvuNcG9VG_ixkQ,9842
TXtbR8vR3HfSGxYOJs_VxQ,9759
y7Js-07RF8d3N_AEtaw2VQ,9867
diosugZoYfZtzNhClRC6LA,9516
xYJGge9wPXNb_VpDyPh4Fw,9840
oyCRc4Zs2RkKOHy9IAa3wg,9849
oIHF-oJ2qqOY5W2NQEKJtQ,9840
6gMxIRoEMWDg-HqibN9aqw,9768
x71EvWJDVKZfM-OiYDWZ6A,9842
-9f4nwpQz8LbQQhadj4jnA,9842
znu3EN7tDFIXmiTwKvX1Ow,9842
85ot7LGtfcr8pj5yKr8eKQ,9759
h_hg33vb0OsWsE6T1SHAgw,9842
VcGyezSNtkNBr2HidcaM1A,9842
X0siHN0KchBjGKn9QsEAFg,9842
xdfGzrJ1mx3mBx6m14Ebhw,9842
gpwq15g8M3xMSpy2RL2HRg,10572
dWrezcuIAO-Ckx1W0gu5jg,9842
-2isRNVb6PDuBagELL5EBw,9840
FOMPEDx1Y4yw8Zyeww9zJQ,9759
m9ZzN90XEU36YnoPIFzkmA,9842
VtqYBu6WCshn2-FOCZCflQ,9759
7WjfywEVPymUMFz2eEz9Tg,10004
navSR7K1GFBKqDr8YJgb0g,9842
DMec_XDhbwMigLNnk9jJrQ,9759
fTkbO_-v88Ldn_cJwxHYQQ,9516
jsuUmIEefPjV__ads62Z5w,9842
QOmojzu24dTI2coPjOtu2Q,9921
or4yipilbCkKIFnF1RP5Ow,9840
82g1PwX5FvclqqdjJHcVNA,9842
m_CqRpEZ2XDH3fp-KFAycQ,9842
Y-qcM0AiyoI6cjSrNhUOaA,9840
bxp303ptM3n5hLP_NhNfHw,9759
r_2-xafEtXp76fYUeQpF8A,9840
vdfuIZhzhLwuECyaynGXPQ,9842
BJ5XHKkJdxRNfR0x6spv1g,9840
64QldpwnBOWbv25w2wngmg,9842
WkzB0vF7A-a17N_5pfyGJg,9840
Qy26C1ewCj3GlQx7B-FAcw,9851
qPX9kv7S-jzl7aUzlo60-Q,9842
VzQYGDQ5YF5USc_2EeqVtw,9840
_j2EtQtgLuXGRBfbM5YwZA,9842
x1IPOlH_O5D3qZdZo6YyEA,16401
1jdiIc69VElLkloLKY0RAg,9840
WBaQtymoLPJfxnlBwIViow,9842
u6puvT05blw_YF5sbp-Jzg,9840
sWNKunkQ8o_zoD2nv7eFeQ,9759
XrjuO3Pr6Kw8YjDQzXMv4w,9840
